nsf_proposal_links_v0,researcher_name,team
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Poonam Choudhary,"['Poonam Choudhary', 'Jitin Singla', 'Shubhajit Sadhukhan']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Poonam Choudhary,"['Poonam Choudhary', 'Ashwani Kumar Sharma']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Poonam Choudhary,"['Poonam Choudhary', 'V Devadas']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'Soma Rohatgi', 'Ramasare Prasad', 'Debabrata Sircar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'Pravindra Kumar', 'E Rajasekar', 'Sanjoy Ghosh']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'Mahua Mukherjee', 'Uttam Kumar Roy']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'Avlokita Agrawal', 'Ramasare Prasad', 'Debabrata Sircar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'Rajan Arora', 'Srinivas Kiran Ambatipudi', 'Sanjoy Ghosh']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'Millie Pant', 'Jaydev Dabas']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'Ranjana Pathania']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'Shailly Tomar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'R. P. Singh']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'Srinivas Kiran Ambatipudi']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Pranita P Sarangi,"['Pranita P Sarangi', 'Shri Ram Yadav', 'Soma Rohatgi', 'Millie Pant', 'Maya S.Nair']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Pranita P Sarangi,"['Pranita P Sarangi', 'Shailly Tomar', 'Debabrata Sircar', 'Deepak Sharma', 'Harsh Chauhan']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Pranita P Sarangi,"['Pranita P Sarangi', 'Uttam Kumar Roy', 'Shri Ram Yadav', 'Sachin Suresh Tiwari']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Pranita P Sarangi,"['Pranita P Sarangi', 'Jitin Singla', 'Harshit Sosan Lakra', 'Maya S.Nair']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Pranita P Sarangi,"['Pranita P Sarangi', 'Ramasare Prasad', 'Krishna Mohan Poluri', 'Bijan Choudhury', 'Debabrata Sircar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Pranita P Sarangi,"['Pranita P Sarangi', 'Mahua Mukherjee', 'Millie Pant']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Pranita P Sarangi,"['Pranita P Sarangi', 'Deepak Sharma', 'Bijan Choudhury', 'Ram Sateesh Pasupuleti']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Pranita P Sarangi,"['Pranita P Sarangi', 'Ram Sateesh Pasupuleti', 'N K Navani', 'Arindam Biswas']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Pranita P Sarangi,"['Pranita P Sarangi', 'Bijan Choudhury']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Pranita P Sarangi,"['Pranita P Sarangi', 'Arindam Biswas', 'Pravindra Kumar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Pravindra Kumar,"['Pravindra Kumar', 'E Rajasekar', 'Jaydev Dabas', 'Tina Pujara', 'Saugata Hazra']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Pravindra Kumar,"['Pravindra Kumar', 'Deepak Sharma', 'Prabhjot Singh Chani', 'Tina Pujara', 'Maya S.Nair']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Pravindra Kumar,"['Pravindra Kumar', 'Jaydev Dabas', 'Akhil Upadhyay', 'Prabhat Kumar Mandal']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Pravindra Kumar,"['Pravindra Kumar', 'Millie Pant', 'Debabrata Sircar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Pravindra Kumar,"['Pravindra Kumar', 'Millie Pant', 'Partha Roy', 'Prabhat Kumar Mandal']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Pravindra Kumar,"['Pravindra Kumar', 'Sanjoy Ghosh', 'Saugata Hazra']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Pravindra Kumar,"['Pravindra Kumar', 'Saptarshi Kolay']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Pravindra Kumar,"['Pravindra Kumar', 'Ramasare Prasad']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Pravindra Kumar,"['Pravindra Kumar', 'Smriti Saraswat']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Pravindra Kumar,"['Pravindra Kumar', 'Ram Sateesh Pasupuleti']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Prince Tiwari,"['Prince Tiwari', 'Shri Ram Yadav', 'Uttam Kumar Roy', 'Sonal Atreya', 'Soma Rohatgi']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Prince Tiwari,"['Prince Tiwari', 'Akhil Upadhyay', 'Tina Pujara', 'Rajesh Kumar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Prince Tiwari,"['Prince Tiwari', 'Ranjana Pathania', 'Millie Pant', 'Saptarshi Kolay', 'Partha Roy']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Prince Tiwari,"['Prince Tiwari', 'Uttam Kumar Roy', 'Poonam Choudhary']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Prince Tiwari,"['Prince Tiwari', 'Debabrata Sircar', 'Shubhajit Sadhukhan']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Prince Tiwari,"['Prince Tiwari', 'Gaurav Raheja']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Prince Tiwari,"['Prince Tiwari', 'Avlokita Agrawal']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Prince Tiwari,"['Prince Tiwari', 'V Devadas', 'R. P. Singh', 'Rajan Arora']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Prince Tiwari,"['Prince Tiwari', 'Jitin Singla', 'Rajan Arora']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Prince Tiwari,"['Prince Tiwari', 'Sachin Suresh Tiwari']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,R. P. Singh,"['R. P. Singh', 'Akhil Upadhyay', 'Maya S.Nair', 'Uttam Kumar Roy', 'N K Navani']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,R. P. Singh,"['R. P. Singh', 'Uttam Kumar Roy', 'Ram Sateesh Pasupuleti', 'Saptarshi Kolay', 'Poonam Choudhary']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,R. P. Singh,"['R. P. Singh', 'Shailly Tomar', 'Sonal Atreya', 'Srinivas Kiran Ambatipudi', 'Tina Pujara']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,R. P. Singh,"['R. P. Singh', 'Ashwani Kumar Sharma', 'Uttam Kumar Roy', 'N K Navani', 'Tina Pujara']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,R. P. Singh,"['R. P. Singh', 'Soma Rohatgi', 'Partha Roy']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,R. P. Singh,"['R. P. Singh', 'Krishna Mohan Poluri', 'Shailly Tomar', 'Uttam Kumar Roy']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,R. P. Singh,"['R. P. Singh', 'Jitin Singla', 'E Rajasekar', 'Prince Tiwari']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,R. P. Singh,"['R. P. Singh', 'Rajesh Kumar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,R. P. Singh,"['R. P. Singh', 'Poonam Choudhary', 'Rajan Arora']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,R. P. Singh,"['R. P. Singh', 'P Gopinath']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Ramasare Prasad,"['Ramasare Prasad', 'Gaurav Raheja', 'Krishna Mohan Poluri', 'Harsh Chauhan', 'Arindam Biswas']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Ramasare Prasad,"['Ramasare Prasad', 'Soma Rohatgi', 'Shri Ram Yadav']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Ramasare Prasad,"['Ramasare Prasad', 'Shailly Tomar', 'Rajesh Kumar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Ramasare Prasad,"['Ramasare Prasad', 'Jitin Singla', 'Poonam Choudhary', 'Shailly Tomar', 'Ram Sateesh Pasupuleti']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Ramasare Prasad,"['Ramasare Prasad', 'Gaurav Raheja']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Ramasare Prasad,"['Ramasare Prasad', 'Avlokita Agrawal']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Ramasare Prasad,"['Ramasare Prasad', 'Bijan Choudhury']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Ramasare Prasad,"['Ramasare Prasad', 'Ram Sateesh Pasupuleti']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Ramasare Prasad,"['Ramasare Prasad', 'Jitin Singla']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Ramasare Prasad,"['Ramasare Prasad', 'Jaydev Dabas']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Ranjana Pathania,"['Ranjana Pathania', 'E Rajasekar', 'Jaydev Dabas', 'Sachin Suresh Tiwari', 'Arindam Biswas']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Ranjana Pathania,"['Ranjana Pathania', 'Prince Tiwari', 'Arindam Biswas', 'Harshit Sosan Lakra']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Ranjana Pathania,"['Ranjana Pathania', 'Debabrata Sircar', 'Millie Pant', 'Shailly Tomar', 'Ramasare Prasad']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Ranjana Pathania,"['Ranjana Pathania', 'E Rajasekar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Ranjana Pathania,"['Ranjana Pathania', 'Shri Ram Yadav', 'Maya S.Nair', 'Ramasare Prasad']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Ranjana Pathania,"['Ranjana Pathania', 'Deepak Sharma', 'Prince Tiwari', 'Bijan Choudhury']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Ranjana Pathania,"['Ranjana Pathania', 'Deepak Sharma', 'Harsh Chauhan']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Ranjana Pathania,"['Ranjana Pathania', 'Saptarshi Kolay']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Ranjana Pathania,"['Ranjana Pathania', 'Tina Pujara', 'Ashwani Kumar Sharma']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Ranjana Pathania,"['Ranjana Pathania', 'R. P. Singh', 'V Devadas']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Saptarshi Kolay', 'P Gopinath', 'Bijan Choudhury', 'Harshit Sosan Lakra']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Deepak Sharma', 'Avlokita Agrawal', 'Saugata Hazra', 'Prince Tiwari']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Mahua Mukherjee', 'P Gopinath', 'V Devadas']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Akhil Upadhyay', 'Millie Pant']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Shri Ram Yadav', 'Shubhajit Sadhukhan', 'Saugata Hazra']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Tina Pujara', 'Shubhajit Sadhukhan', 'Arindam Biswas']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Prabhjot Singh Chani', 'Harsh Chauhan']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Harsh Chauhan', 'Ramasare Prasad', 'V Devadas']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Shri Ram Yadav']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Jitin Singla']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Saugata Hazra,"['Saugata Hazra', 'Srinivas Kiran Ambatipudi', 'Mahua Mukherjee', 'E Rajasekar', 'Bijan Choudhury']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Saugata Hazra,"['Saugata Hazra', 'Harshit Sosan Lakra', 'P Gopinath', 'R. P. Singh', 'Shailly Tomar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Saugata Hazra,"['Saugata Hazra', 'Ranjana Pathania', 'Saptarshi Kolay', 'Debabrata Sircar', 'Shubhajit Sadhukhan']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Saugata Hazra,"['Saugata Hazra', 'Sonal Atreya', 'Prabhjot Singh Chani', 'Ranjana Pathania']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Saugata Hazra,"['Saugata Hazra', 'Avlokita Agrawal', 'Jitin Singla', 'Shubhajit Sadhukhan']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Saugata Hazra,"['Saugata Hazra', 'Maya S.Nair', 'Prabhat Kumar Mandal', 'Saptarshi Kolay']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Saugata Hazra,"['Saugata Hazra', 'Soma Rohatgi']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Saugata Hazra,"['Saugata Hazra', 'P Gopinath', 'Rajan Arora', 'Smriti Saraswat', 'Maya S.Nair']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Saugata Hazra,"['Saugata Hazra', 'Ramasare Prasad', 'Partha Roy']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Saugata Hazra,"['Saugata Hazra', 'Partha Roy', 'Shailly Tomar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Shailly Tomar,"['Shailly Tomar', 'Uttam Kumar Roy', 'Gaurav Raheja', 'V Devadas', 'Ram Sateesh Pasupuleti']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Shailly Tomar,"['Shailly Tomar', 'Mahua Mukherjee', 'Saptarshi Kolay', 'Jaydev Dabas', 'Debabrata Sircar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Shailly Tomar,"['Shailly Tomar', 'Gaurav Raheja', 'Avlokita Agrawal', 'Saugata Hazra']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Shailly Tomar,"['Shailly Tomar', 'Bijan Choudhury', 'Prabhat Kumar Mandal', 'Jaydev Dabas', 'Ranjana Pathania']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Shailly Tomar,"['Shailly Tomar', 'Debabrata Sircar', 'Ashwani Kumar Sharma', 'Arindam Biswas', 'Tina Pujara']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Shailly Tomar,"['Shailly Tomar', 'Rajesh Kumar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Shailly Tomar,"['Shailly Tomar', 'Harshit Sosan Lakra']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Shailly Tomar,"['Shailly Tomar', 'Partha Roy']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Shailly Tomar,"['Shailly Tomar', 'Poonam Choudhary']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Shailly Tomar,"['Shailly Tomar', 'Harsh Chauhan']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Shri Ram Yadav,"['Shri Ram Yadav', 'Ram Sateesh Pasupuleti', 'Soma Rohatgi', 'Ranjana Pathania', 'Rajesh Kumar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Shri Ram Yadav,"['Shri Ram Yadav', 'Sachin Suresh Tiwari', 'Soma Rohatgi', 'Rajan Arora', 'R. P. Singh']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Shri Ram Yadav,"['Shri Ram Yadav', 'Prabhat Kumar Mandal', 'Soma Rohatgi', 'Jitin Singla', 'Saugata Hazra']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Shri Ram Yadav,"['Shri Ram Yadav', 'Soma Rohatgi', 'Mahua Mukherjee', 'Debabrata Sircar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Shri Ram Yadav,"['Shri Ram Yadav', 'Harshit Sosan Lakra', 'P Gopinath', 'Jaydev Dabas']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Shri Ram Yadav,"['Shri Ram Yadav', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Debabrata Sircar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Shri Ram Yadav,"['Shri Ram Yadav', 'Rajan Arora', 'Ramasare Prasad', 'Bijan Choudhury', 'Ashwani Kumar Sharma']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Shri Ram Yadav,"['Shri Ram Yadav', 'Rajan Arora', 'Akhil Upadhyay']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Shri Ram Yadav,"['Shri Ram Yadav', 'Deepak Sharma']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Shri Ram Yadav,"['Shri Ram Yadav', 'R. P. Singh']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Soma Rohatgi,"['Soma Rohatgi', 'Saptarshi Kolay', 'Sonal Atreya', 'Krishna Mohan Poluri']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Soma Rohatgi,"['Soma Rohatgi', 'V Devadas', 'Ramasare Prasad', 'Saugata Hazra', 'Prince Tiwari']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Soma Rohatgi,"['Soma Rohatgi', 'N K Navani', 'Tina Pujara', 'Saugata Hazra']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Soma Rohatgi,"['Soma Rohatgi', 'Partha Roy', 'Jitin Singla']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Soma Rohatgi,"['Soma Rohatgi', 'Deepak Sharma', 'Partha Roy']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Soma Rohatgi,"['Soma Rohatgi', 'Arindam Biswas', 'Shailly Tomar', 'P Gopinath']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Soma Rohatgi,"['Soma Rohatgi', 'Harsh Chauhan', 'Rajan Arora']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Soma Rohatgi,"['Soma Rohatgi', 'N K Navani']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Soma Rohatgi,"['Soma Rohatgi', 'Jitin Singla']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Soma Rohatgi,"['Soma Rohatgi', 'Srinivas Kiran Ambatipudi']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Deepak Sharma', 'E Rajasekar', 'Jaydev Dabas']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Jaydev Dabas', 'Maya S.Nair', 'Sanjoy Ghosh', 'Pravindra Kumar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Jaydev Dabas', 'Debabrata Sircar', 'Srinivas Kiran Ambatipudi']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Harshit Sosan Lakra']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Ram Sateesh Pasupuleti', 'Debabrata Sircar']"
v0_020_advertisement_for_call_for_proposal_for_dst_nrdms_summerwinter_schools_in_geospatial_st___2017___2019,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Jaydev Dabas', 'Pravindra Kumar']"
