nsf_proposal_links_v0,researcher_name,team
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Avlokita Agrawal,"['Avlokita Agrawal', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Avlokita Agrawal,"['Avlokita Agrawal', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'E Rajasekar', 'Rajesh Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Avlokita Agrawal,"['Avlokita Agrawal', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'E Rajasekar', 'Saptarshi Kolay']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Avlokita Agrawal,"['Avlokita Agrawal', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Prabhat Kumar Mandal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Avlokita Agrawal,"['Avlokita Agrawal', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Avlokita Agrawal,"['Avlokita Agrawal', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Deepak Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Avlokita Agrawal,"['Avlokita Agrawal', 'Sachin Suresh Tiwari', 'Prince Tiwari', 'Smriti Saraswat', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Avlokita Agrawal,"['Avlokita Agrawal', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Soma Rohatgi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Avlokita Agrawal,"['Avlokita Agrawal', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Saptarshi Kolay']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Avlokita Agrawal,"['Avlokita Agrawal', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Prince Tiwari', 'Smriti Saraswat']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Gaurav Raheja,"['Gaurav Raheja', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Gaurav Raheja,"['Gaurav Raheja', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Rajesh Kumar', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Gaurav Raheja,"['Gaurav Raheja', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Prince Tiwari', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Gaurav Raheja,"['Gaurav Raheja', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Prabhat Kumar Mandal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Gaurav Raheja,"['Gaurav Raheja', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Gaurav Raheja,"['Gaurav Raheja', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Deepak Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Gaurav Raheja,"['Gaurav Raheja', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Gaurav Raheja,"['Gaurav Raheja', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Soma Rohatgi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Gaurav Raheja,"['Gaurav Raheja', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Rajesh Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Gaurav Raheja,"['Gaurav Raheja', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Prince Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Prabhat Kumar Mandal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Rajesh Kumar', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Soma Rohatgi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Rajesh Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Pravindra Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Prabhjot Singh Chani']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Deepak Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Prince Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Sonal Atreya', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Prabhat Kumar Mandal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Sonal Atreya', 'Sachin Suresh Tiwari', 'Ram Sateesh Pasupuleti', 'Soma Rohatgi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Sonal Atreya', 'Sachin Suresh Tiwari', 'E Rajasekar', 'Rajesh Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Sachin Suresh Tiwari', 'Prince Tiwari', 'E Rajasekar', 'Smriti Saraswat']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Sonal Atreya', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Deepak Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Sonal Atreya', 'Sachin Suresh Tiwari', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Sonal Atreya', 'Sachin Suresh Tiwari', 'E Rajasekar', 'Soma Rohatgi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Sonal Atreya', 'Sachin Suresh Tiwari', 'E Rajasekar', 'Smriti Saraswat']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Sonal Atreya', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Soma Rohatgi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Sonal Atreya', 'Sachin Suresh Tiwari', 'Prince Tiwari', 'Smriti Saraswat']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Rajesh Kumar', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'E Rajasekar', 'Prince Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Prabhat Kumar Mandal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Deepak Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Soma Rohatgi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Rajesh Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Prince Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Pravindra Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Sonal Atreya', 'Soma Rohatgi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Sachin Suresh Tiwari', 'Rajesh Kumar', 'Sonal Atreya', 'Prabhjot Singh Chani']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Sachin Suresh Tiwari', 'Rajesh Kumar', 'Smriti Saraswat', 'Prince Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Sonal Atreya', 'Saptarshi Kolay']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Sonal Atreya', 'Prabhjot Singh Chani']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Sonal Atreya', 'Prabhat Kumar Mandal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Sonal Atreya', 'Avlokita Agrawal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Sonal Atreya', 'Arindam Biswas']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Sachin Suresh Tiwari', 'Rajesh Kumar', 'Sonal Atreya', 'Prabhat Kumar Mandal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Sachin Suresh Tiwari', 'Rajesh Kumar', 'Smriti Saraswat', 'Sonal Atreya']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Sonal Atreya', 'V Devadas']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Sonal Atreya', 'Soma Rohatgi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Sonal Atreya', 'Saptarshi Kolay']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Sonal Atreya', 'Ramasare Prasad']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Sonal Atreya', 'Pravindra Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Sonal Atreya', 'Prabhjot Singh Chani']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Sonal Atreya', 'Prabhat Kumar Mandal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Sonal Atreya', 'Avlokita Agrawal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Sonal Atreya', 'Arindam Biswas']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Rajesh Kumar', 'Sonal Atreya']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Rajesh Kumar', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Prabhat Kumar Mandal', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Prabhat Kumar Mandal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Deepak Sharma', 'Smriti Saraswat']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Rajesh Kumar', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Sachin Suresh Tiwari', 'Deepak Sharma', 'Smriti Saraswat', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Rajesh Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Avlokita Agrawal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Rajesh Kumar', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Prabhat Kumar Mandal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Poonam Choudhary']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Deepak Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Soma Rohatgi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Prabhjot Singh Chani']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Rajesh Kumar', 'Smriti Saraswat']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Sachin Suresh Tiwari', 'Rajesh Kumar', 'Smriti Saraswat', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Prince Tiwari', 'Prabhat Kumar Mandal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'E Rajasekar', 'Prabhjot Singh Chani']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Deepak Sharma', 'Soma Rohatgi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Ram Sateesh Pasupuleti', 'Prabhjot Singh Chani']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Rajesh Kumar', 'Prabhat Kumar Mandal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'E Rajasekar', 'Rajesh Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'E Rajasekar', 'Prabhat Kumar Mandal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Deepak Sharma', 'Rajesh Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Arindam Biswas', 'Prabhat Kumar Mandal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Soma Rohatgi', 'Deepak Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Rajesh Kumar', 'Prabhat Kumar Mandal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Rajesh Kumar', 'Deepak Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Pravindra Kumar', 'Deepak Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Prabhjot Singh Chani', 'Deepak Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Prabhat Kumar Mandal', 'Soma Rohatgi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Prabhat Kumar Mandal', 'Prince Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Prabhat Kumar Mandal', 'Prabhjot Singh Chani']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Prabhat Kumar Mandal', 'Arindam Biswas']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Arindam Biswas', 'Deepak Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'Sachin Suresh Tiwari', 'Sonal Atreya', 'Smriti Saraswat', 'Prabhat Kumar Mandal']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'Sachin Suresh Tiwari', 'Smriti Saraswat', 'Arindam Biswas', 'E Rajasekar']"
