proposal_link,title,skills,researcher_name,team,goodness
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['application', 'area', 'challenge', 'country', 'decade', 'department', 'development', 'importance', 'india', 'major', 'number', 'objective', 'potential', 'process', 'range', 'result', 'role', 'solution', 'world']",Smriti Saraswat,"[['Smriti Saraswat', 'Poonam Choudhary', 'Sonal Atreya'], ['Smriti Saraswat', 'Millie Pant', 'Sonal Atreya'], ['Smriti Saraswat', 'E Rajasekar', 'Prince Tiwari'], ['Smriti Saraswat', 'Deepak Sharma', 'Saptarshi Kolay'], ['Smriti Saraswat', 'E Rajasekar', 'Saptarshi Kolay'], ['Smriti Saraswat', 'Deepak Sharma', 'Prince Tiwari'], ['Smriti Saraswat', 'Ashwani Kumar Sharma', 'Sachin Suresh Tiwari'], ['Smriti Saraswat', 'Deepak Sharma', 'Jaydev Dabas'], ['Smriti Saraswat', 'Prince Tiwari', 'Sanjoy Ghosh'], ['Smriti Saraswat', 'Jaydev Dabas', 'Sanjoy Ghosh']]","[0.5289, 0.5289, 0.5289, 0.5289, 0.5224, 0.5224, 0.5224, 0.5158, 0.5092, 0.4961]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['application', 'area', 'challenge', 'country', 'decade', 'department', 'development', 'importance', 'india', 'major', 'number', 'objective', 'potential', 'process', 'range', 'result', 'role', 'solution', 'world']",Sonal Atreya,"[['Sonal Atreya', 'Rajesh Kumar', 'Sanjoy Ghosh'], ['Sonal Atreya', 'Avlokita Agrawal', 'Millie Pant'], ['Sonal Atreya', 'Bijan Choudhury', 'Millie Pant'], ['Sonal Atreya', 'Ashwani Kumar Sharma', 'Poonam Choudhary'], ['Sonal Atreya', 'Prabhjot Singh Chani', 'Ram Sateesh Pasupuleti'], ['Sonal Atreya', 'Gaurav Raheja', 'Millie Pant'], ['Sonal Atreya', 'Avlokita Agrawal', 'Poonam Choudhary'], ['Sonal Atreya', 'Ashwani Kumar Sharma', 'Millie Pant'], ['Sonal Atreya', 'Prabhjot Singh Chani', 'Sanjoy Ghosh'], ['Sonal Atreya', 'Gaurav Raheja', 'Poonam Choudhary']]","[0.5289, 0.5224, 0.5158, 0.5158, 0.5092, 0.5092, 0.5092, 0.5092, 0.5026, 0.5026]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['application', 'area', 'challenge', 'country', 'decade', 'department', 'development', 'importance', 'india', 'major', 'number', 'objective', 'potential', 'process', 'range', 'result', 'role', 'solution', 'world']",Tina Pujara,"[['Tina Pujara', 'Ashwani Kumar Sharma', 'E Rajasekar', 'Poonam Choudhary'], ['Tina Pujara', 'Ashwani Kumar Sharma', 'E Rajasekar', 'Gaurav Raheja'], ['Tina Pujara', 'Akhil Upadhyay', 'E Rajasekar', 'Gaurav Raheja'], ['Tina Pujara', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'E Rajasekar'], ['Tina Pujara', 'Ashwani Kumar Sharma', 'Deepak Sharma', 'Jaydev Dabas'], ['Tina Pujara', 'Gaurav Raheja', 'Millie Pant', 'Shubhajit Sadhukhan'], ['Tina Pujara', 'Akhil Upadhyay', 'Gaurav Raheja', 'Ram Sateesh Pasupuleti'], ['Tina Pujara', 'E Rajasekar', 'Gaurav Raheja', 'Jaydev Dabas'], ['Tina Pujara', 'Sachin Suresh Tiwari', 'Smriti Saraswat'], ['Tina Pujara', 'Arindam Biswas', 'Deepak Sharma']]","[0.5539, 0.5539, 0.5539, 0.5539, 0.5474, 0.5408, 0.5408, 0.5342, 0.5158, 0.5092]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['application', 'area', 'challenge', 'country', 'decade', 'department', 'development', 'importance', 'india', 'major', 'number', 'objective', 'potential', 'process', 'range', 'result', 'role', 'solution', 'world']",Uttam Kumar Roy,"[['Uttam Kumar Roy', 'Akhil Upadhyay', 'Millie Pant', 'Rajesh Kumar'], ['Uttam Kumar Roy', 'Millie Pant', 'Prabhjot Singh Chani', 'R. P. Singh'], ['Uttam Kumar Roy', 'E Rajasekar', 'Gaurav Raheja', 'Soma Rohatgi'], ['Uttam Kumar Roy', 'Harsh Chauhan', 'Poonam Choudhary', 'R. P. Singh'], ['Uttam Kumar Roy', 'Avlokita Agrawal', 'Poonam Choudhary', 'R. P. Singh'], ['Uttam Kumar Roy', 'Sachin Suresh Tiwari', 'Smriti Saraswat'], ['Uttam Kumar Roy', 'Ranjana Pathania', 'Sachin Suresh Tiwari'], ['Uttam Kumar Roy', 'R. P. Singh', 'Sachin Suresh Tiwari'], ['Uttam Kumar Roy', 'Sachin Suresh Tiwari', 'Shubhajit Sadhukhan'], ['Uttam Kumar Roy', 'Deepak Sharma', 'Rajesh Kumar']]","[0.5474, 0.5408, 0.5408, 0.5342, 0.5276, 0.5224, 0.5092, 0.5092, 0.5026, 0.4961]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['application', 'area', 'challenge', 'country', 'decade', 'department', 'development', 'importance', 'india', 'major', 'number', 'objective', 'potential', 'process', 'range', 'result', 'role', 'solution', 'world']",V Devadas,"[['V Devadas', 'Akhil Upadhyay', 'Bijan Choudhury', 'Poonam Choudhary'], ['V Devadas', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Millie Pant'], ['V Devadas', 'E Rajasekar', 'Sachin Suresh Tiwari'], ['V Devadas', 'R. P. Singh', 'Sachin Suresh Tiwari'], ['V Devadas', 'Harsh Chauhan', 'Ram Sateesh Pasupuleti'], ['V Devadas', 'Arindam Biswas', 'Deepak Sharma'], ['V Devadas', 'Deepak Sharma', 'Harsh Chauhan'], ['V Devadas', 'Avlokita Agrawal', 'Ram Sateesh Pasupuleti'], ['V Devadas', 'Ashwani Kumar Sharma', 'Deepak Sharma'], ['V Devadas', 'Bijan Choudhury', 'Deepak Sharma']]","[0.5474, 0.5408, 0.5289, 0.5092, 0.5092, 0.5092, 0.5026, 0.5026, 0.5026, 0.4961]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['application', 'area', 'challenge', 'country', 'decade', 'department', 'development', 'importance', 'india', 'major', 'number', 'objective', 'potential', 'process', 'range', 'result', 'role', 'solution', 'world']",Jaydev Dabas,"[['Jaydev Dabas', 'E Rajasekar', 'Gaurav Raheja', 'Millie Pant'], ['Jaydev Dabas', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Millie Pant'], ['Jaydev Dabas', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Poonam Choudhary'], ['Jaydev Dabas', 'Akhil Upadhyay', 'Gaurav Raheja', 'Millie Pant'], ['Jaydev Dabas', 'Ranjana Pathania', 'Sachin Suresh Tiwari'], ['Jaydev Dabas', 'Sachin Suresh Tiwari', 'Shubhajit Sadhukhan'], ['Jaydev Dabas', 'R. P. Singh', 'Sachin Suresh Tiwari'], ['Jaydev Dabas', 'Deepak Sharma', 'Smriti Saraswat'], ['Jaydev Dabas', 'Deepak Sharma', 'Rajesh Kumar'], ['Jaydev Dabas', 'Sanjoy Ghosh', 'Smriti Saraswat']]","[0.5539, 0.5539, 0.5474, 0.5408, 0.5224, 0.5158, 0.5158, 0.5158, 0.5026, 0.4961]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['application', 'area', 'challenge', 'country', 'decade', 'department', 'development', 'importance', 'india', 'major', 'number', 'objective', 'potential', 'process', 'range', 'result', 'role', 'solution', 'world']",Millie Pant,"[['Millie Pant', 'E Rajasekar', 'Gaurav Raheja', 'Jaydev Dabas'], ['Millie Pant', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Jaydev Dabas'], ['Millie Pant', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Saptarshi Kolay'], ['Millie Pant', 'Gaurav Raheja', 'Jaydev Dabas', 'Shubhajit Sadhukhan'], ['Millie Pant', 'Akhil Upadhyay', 'Gaurav Raheja', 'Jaydev Dabas'], ['Millie Pant', 'E Rajasekar', 'Sachin Suresh Tiwari'], ['Millie Pant', 'Avlokita Agrawal', 'Sonal Atreya'], ['Millie Pant', 'Bijan Choudhury', 'Sonal Atreya'], ['Millie Pant', 'Gaurav Raheja', 'Sonal Atreya'], ['Millie Pant', 'Ashwani Kumar Sharma', 'Sonal Atreya']]","[0.5539, 0.5539, 0.5474, 0.5408, 0.5408, 0.5224, 0.5224, 0.5158, 0.5092, 0.5092]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['application', 'area', 'challenge', 'country', 'decade', 'department', 'development', 'importance', 'india', 'major', 'number', 'objective', 'potential', 'process', 'range', 'result', 'role', 'solution', 'world']",Rajan Arora,"[['Rajan Arora', 'Ashwani Kumar Sharma', 'E Rajasekar', 'Poonam Choudhary'], ['Rajan Arora', 'Akhil Upadhyay', 'Arindam Biswas', 'Millie Pant'], ['Rajan Arora', 'E Rajasekar', 'Gaurav Raheja', 'Millie Pant'], ['Rajan Arora', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'E Rajasekar'], ['Rajan Arora', 'Gaurav Raheja', 'Millie Pant', 'Ram Sateesh Pasupuleti'], ['Rajan Arora', 'E Rajasekar', 'Gaurav Raheja', 'Poonam Choudhary'], ['Rajan Arora', 'Akhil Upadhyay', 'Arindam Biswas', 'Poonam Choudhary'], ['Rajan Arora', 'Gaurav Raheja', 'Millie Pant', 'Shubhajit Sadhukhan'], ['Rajan Arora', 'Sachin Suresh Tiwari', 'Smriti Saraswat'], ['Rajan Arora', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat']]","[0.5474, 0.5474, 0.5408, 0.5408, 0.5342, 0.5342, 0.5342, 0.5276, 0.5158, 0.4961]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['application', 'area', 'challenge', 'country', 'decade', 'department', 'development', 'importance', 'india', 'major', 'number', 'objective', 'potential', 'process', 'range', 'result', 'role', 'solution', 'world']",Ashwani Kumar Sharma,"[['Ashwani Kumar Sharma', 'Akhil Upadhyay', 'Jaydev Dabas', 'Millie Pant'], ['Ashwani Kumar Sharma', 'Sachin Suresh Tiwari', 'Smriti Saraswat'], ['Ashwani Kumar Sharma', 'E Rajasekar', 'Sachin Suresh Tiwari'], ['Ashwani Kumar Sharma', 'Poonam Choudhary', 'Sonal Atreya'], ['Ashwani Kumar Sharma', 'Millie Pant', 'Sonal Atreya'], ['Ashwani Kumar Sharma', 'Deepak Sharma', 'Saptarshi Kolay'], ['Ashwani Kumar Sharma', 'E Rajasekar', 'Saptarshi Kolay'], ['Ashwani Kumar Sharma', 'E Rajasekar', 'Prince Tiwari'], ['Ashwani Kumar Sharma', 'Deepak Sharma', 'V Devadas'], ['Ashwani Kumar Sharma', 'Deepak Sharma', 'Soma Rohatgi']]","[0.5539, 0.5224, 0.5224, 0.5158, 0.5092, 0.5092, 0.5026, 0.5026, 0.5026, 0.5026]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['application', 'area', 'challenge', 'country', 'decade', 'department', 'development', 'importance', 'india', 'major', 'number', 'objective', 'potential', 'process', 'range', 'result', 'role', 'solution', 'world']",Bijan Choudhury,"[['Bijan Choudhury', 'Akhil Upadhyay', 'Jaydev Dabas', 'Poonam Choudhary'], ['Bijan Choudhury', 'Akhil Upadhyay', 'Jaydev Dabas', 'Millie Pant'], ['Bijan Choudhury', 'Akhil Upadhyay', 'Jaydev Dabas', 'Sanjoy Ghosh'], ['Bijan Choudhury', 'Poonam Choudhary', 'Sonal Atreya'], ['Bijan Choudhury', 'Millie Pant', 'Sonal Atreya'], ['Bijan Choudhury', 'Deepak Sharma', 'Saptarshi Kolay'], ['Bijan Choudhury', 'E Rajasekar', 'Prince Tiwari'], ['Bijan Choudhury', 'Deepak Sharma', 'Soma Rohatgi'], ['Bijan Choudhury', 'E Rajasekar', 'Saptarshi Kolay'], ['Bijan Choudhury', 'Deepak Sharma', 'V Devadas']]","[0.5474, 0.5474, 0.5408, 0.5224, 0.5158, 0.5158, 0.5092, 0.5092, 0.5026, 0.4961]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['application', 'area', 'challenge', 'country', 'decade', 'department', 'development', 'importance', 'india', 'major', 'number', 'objective', 'potential', 'process', 'range', 'result', 'role', 'solution', 'world']",Debabrata Sircar,"[['Debabrata Sircar', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Saptarshi Kolay'], ['Debabrata Sircar', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Jaydev Dabas'], ['Debabrata Sircar', 'Gaurav Raheja', 'Jaydev Dabas', 'Ranjana Pathania'], ['Debabrata Sircar', 'Ashwani Kumar Sharma', 'Ranjana Pathania', 'Saptarshi Kolay'], ['Debabrata Sircar', 'Akhil Upadhyay', 'Gaurav Raheja', 'Jaydev Dabas'], ['Debabrata Sircar', 'Rajesh Kumar', 'Sonal Atreya'], ['Debabrata Sircar', 'Smriti Saraswat', 'Sonal Atreya'], ['Debabrata Sircar', 'Prince Tiwari', 'Smriti Saraswat'], ['Debabrata Sircar', 'Prabhjot Singh Chani', 'Sonal Atreya'], ['Debabrata Sircar', 'Gaurav Raheja', 'Prince Tiwari']]","[0.5539, 0.5474, 0.5408, 0.5408, 0.5342, 0.5158, 0.5092, 0.5026, 0.5026, 0.4895]"
