proposal_link,title,skills,researcher_name,team,goodness
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Smriti Saraswat,"[['Smriti Saraswat', 'Arindam Biswas', 'Krishna Mohan Poluri', 'Prabhat Kumar Mandal'], ['Smriti Saraswat', 'Arindam Biswas', 'Deepak Sharma', 'V Devadas'], ['Smriti Saraswat', 'Arindam Biswas', 'Debabrata Sircar', 'Sonal Atreya']]","[0.6, 0.6, 0.6]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Sonal Atreya,"[['Sonal Atreya', 'Arindam Biswas', 'Krishna Mohan Poluri', 'Prabhat Kumar Mandal'], ['Sonal Atreya', 'Arindam Biswas', 'Deepak Sharma', 'V Devadas'], ['Sonal Atreya', 'Arindam Biswas', 'Debabrata Sircar', 'Smriti Saraswat']]","[0.6, 0.6, 0.6]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Tina Pujara,"[['Tina Pujara', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Tina Pujara', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Tina Pujara', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Uttam Kumar Roy,"[['Uttam Kumar Roy', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Uttam Kumar Roy', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Uttam Kumar Roy', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",V Devadas,"[['V Devadas', 'Arindam Biswas', 'Krishna Mohan Poluri', 'Prabhat Kumar Mandal'], ['V Devadas', 'Arindam Biswas', 'Deepak Sharma', 'Sonal Atreya'], ['V Devadas', 'Arindam Biswas', 'Debabrata Sircar', 'Smriti Saraswat']]","[0.6, 0.6, 0.6]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Jaydev Dabas,"[['Jaydev Dabas', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Jaydev Dabas', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Jaydev Dabas', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Millie Pant,"[['Millie Pant', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Millie Pant', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Millie Pant', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Rajan Arora,"[['Rajan Arora', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Rajan Arora', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Rajan Arora', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Ashwani Kumar Sharma,"[['Ashwani Kumar Sharma', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Ashwani Kumar Sharma', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Ashwani Kumar Sharma', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Bijan Choudhury,"[['Bijan Choudhury', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Bijan Choudhury', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Bijan Choudhury', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Debabrata Sircar,"[['Debabrata Sircar', 'Arindam Biswas', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Debabrata Sircar', 'Arindam Biswas', 'Krishna Mohan Poluri', 'V Devadas'], ['Debabrata Sircar', 'Arindam Biswas', 'Deepak Sharma', 'Sonal Atreya']]","[0.6, 0.6, 0.6]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Deepak Sharma,"[['Deepak Sharma', 'Arindam Biswas', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Deepak Sharma', 'Arindam Biswas', 'Krishna Mohan Poluri', 'V Devadas'], ['Deepak Sharma', 'Arindam Biswas', 'Debabrata Sircar', 'Sonal Atreya']]","[0.6, 0.6, 0.6]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",P Gopinath,"[['P Gopinath', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['P Gopinath', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['P Gopinath', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Harsh Chauhan,"[['Harsh Chauhan', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Harsh Chauhan', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Harsh Chauhan', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Srinivas Kiran Ambatipudi,"[['Srinivas Kiran Ambatipudi', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Srinivas Kiran Ambatipudi', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Srinivas Kiran Ambatipudi', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Krishna Mohan Poluri,"[['Krishna Mohan Poluri', 'Arindam Biswas', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Krishna Mohan Poluri', 'Arindam Biswas', 'Deepak Sharma', 'V Devadas'], ['Krishna Mohan Poluri', 'Arindam Biswas', 'Debabrata Sircar', 'Sonal Atreya']]","[0.6, 0.6, 0.6]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Maya S.Nair,"[['Maya S.Nair', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Maya S.Nair', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Maya S.Nair', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",N K Navani,"[['N K Navani', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['N K Navani', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['N K Navani', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Partha Roy,"[['Partha Roy', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Partha Roy', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Partha Roy', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Poonam Choudhary,"[['Poonam Choudhary', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Poonam Choudhary', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Poonam Choudhary', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Prabhat Kumar Mandal,"[['Prabhat Kumar Mandal', 'Arindam Biswas', 'Krishna Mohan Poluri', 'Smriti Saraswat'], ['Prabhat Kumar Mandal', 'Arindam Biswas', 'Deepak Sharma', 'V Devadas'], ['Prabhat Kumar Mandal', 'Arindam Biswas', 'Debabrata Sircar', 'Sonal Atreya']]","[0.6, 0.6, 0.6]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Pranita P Sarangi,"[['Pranita P Sarangi', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Pranita P Sarangi', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Pranita P Sarangi', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Pravindra Kumar,"[['Pravindra Kumar', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Pravindra Kumar', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Pravindra Kumar', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Prince Tiwari,"[['Prince Tiwari', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Prince Tiwari', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Prince Tiwari', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",R. P. Singh,"[['R. P. Singh', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['R. P. Singh', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['R. P. Singh', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Ramasare Prasad,"[['Ramasare Prasad', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Ramasare Prasad', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Ramasare Prasad', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Ranjana Pathania,"[['Ranjana Pathania', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Ranjana Pathania', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Ranjana Pathania', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Sanjoy Ghosh,"[['Sanjoy Ghosh', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Sanjoy Ghosh', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Sanjoy Ghosh', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Saugata Hazra,"[['Saugata Hazra', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Saugata Hazra', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Saugata Hazra', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Shailly Tomar,"[['Shailly Tomar', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Shailly Tomar', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Shailly Tomar', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Shri Ram Yadav,"[['Shri Ram Yadav', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Shri Ram Yadav', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Shri Ram Yadav', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Soma Rohatgi,"[['Soma Rohatgi', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Soma Rohatgi', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Soma Rohatgi', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Sachin Suresh Tiwari,"[['Sachin Suresh Tiwari', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Sachin Suresh Tiwari', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Sachin Suresh Tiwari', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Jitin Singla,"[['Jitin Singla', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Jitin Singla', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Jitin Singla', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Rajesh Kumar,"[['Rajesh Kumar', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Rajesh Kumar', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Rajesh Kumar', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Akhil Upadhyay,"[['Akhil Upadhyay', 'Arindam Biswas', 'Debabrata Sircar', 'Prabhat Kumar Mandal', 'Smriti Saraswat'], ['Akhil Upadhyay', 'Arindam Biswas', 'Debabrata Sircar', 'Krishna Mohan Poluri', 'V Devadas'], ['Akhil Upadhyay', 'Arindam Biswas', 'Debabrata Sircar', 'Deepak Sharma', 'Sonal Atreya']]","[0.625, 0.625, 0.625]"
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,['general'],Arindam Biswas,"[['Arindam Biswas', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Ranjana Pathania'], ['Arindam Biswas', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Ram Sateesh Pasupuleti'], ['Arindam Biswas', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Prabhjot Singh Chani']]","[0.6, 0.6, 0.6]"
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,['general'],Avlokita Agrawal,"[['Avlokita Agrawal', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Ranjana Pathania'], ['Avlokita Agrawal', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Ram Sateesh Pasupuleti'], ['Avlokita Agrawal', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Prabhjot Singh Chani']]","[0.6, 0.6, 0.6]"
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,['general'],Gaurav Raheja,"[['Gaurav Raheja', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Ranjana Pathania'], ['Gaurav Raheja', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Ram Sateesh Pasupuleti'], ['Gaurav Raheja', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Prabhjot Singh Chani']]","[0.6, 0.6, 0.6]"
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,['general'],Harshit Sosan Lakra,"[['Harshit Sosan Lakra', 'Akhil Upadhyay', 'Ranjana Pathania'], ['Harshit Sosan Lakra', 'Akhil Upadhyay', 'Ram Sateesh Pasupuleti'], ['Harshit Sosan Lakra', 'Akhil Upadhyay', 'Prabhjot Singh Chani']]","[0.575, 0.575, 0.575]"
