proposal_link,title,skills,researcher_name,team,goodness
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Tina Pujara,"[['Tina Pujara', 'Poonam Choudhary', 'Smriti Saraswat'], ['Tina Pujara', 'Maya S.Nair', 'Prabhat Kumar Mandal'], ['Tina Pujara', 'Jaydev Dabas', 'Prabhat Kumar Mandal'], ['Tina Pujara', 'Gaurav Raheja', 'N K Navani'], ['Tina Pujara', 'Gaurav Raheja', 'Maya S.Nair'], ['Tina Pujara', 'Gaurav Raheja', 'Jaydev Dabas'], ['Tina Pujara', 'Bijan Choudhury', 'Uttam Kumar Roy'], ['Tina Pujara', 'Bijan Choudhury', 'Smriti Saraswat'], ['Tina Pujara', 'Ashwani Kumar Sharma', 'Prabhat Kumar Mandal'], ['Tina Pujara', 'Ashwani Kumar Sharma', 'Gaurav Raheja']]","[0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Uttam Kumar Roy,"[['Uttam Kumar Roy', 'Akhil Upadhyay', 'Ashwani Kumar Sharma'], ['Uttam Kumar Roy', 'Maya S.Nair', 'R. P. Singh'], ['Uttam Kumar Roy', 'Jaydev Dabas', 'Sachin Suresh Tiwari'], ['Uttam Kumar Roy', 'Jaydev Dabas', 'R. P. Singh'], ['Uttam Kumar Roy', 'Ashwani Kumar Sharma', 'Sachin Suresh Tiwari'], ['Uttam Kumar Roy', 'Ashwani Kumar Sharma', 'R. P. Singh'], ['Uttam Kumar Roy', 'Poonam Choudhary'], ['Uttam Kumar Roy', 'Bijan Choudhury']]","[0.475, 0.45, 0.45, 0.45, 0.45, 0.45, 0.425, 0.425]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",V Devadas,"[['V Devadas', 'Poonam Choudhary', 'Smriti Saraswat'], ['V Devadas', 'Maya S.Nair', 'Prabhat Kumar Mandal'], ['V Devadas', 'Jaydev Dabas', 'Prabhat Kumar Mandal'], ['V Devadas', 'Gaurav Raheja', 'N K Navani'], ['V Devadas', 'Gaurav Raheja', 'Maya S.Nair'], ['V Devadas', 'Gaurav Raheja', 'Jaydev Dabas'], ['V Devadas', 'Bijan Choudhury', 'Uttam Kumar Roy'], ['V Devadas', 'Bijan Choudhury', 'Smriti Saraswat'], ['V Devadas', 'Ashwani Kumar Sharma', 'Prabhat Kumar Mandal'], ['V Devadas', 'Ashwani Kumar Sharma', 'Gaurav Raheja']]","[0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Jaydev Dabas,"[['Jaydev Dabas', 'Harshit Sosan Lakra', 'Sanjoy Ghosh'], ['Jaydev Dabas', 'Arindam Biswas', 'Mahua Mukherjee'], ['Jaydev Dabas', 'Arindam Biswas', 'Krishna Mohan Poluri'], ['Jaydev Dabas', 'Akhil Upadhyay', 'Pravindra Kumar'], ['Jaydev Dabas', 'Akhil Upadhyay', 'Harshit Sosan Lakra'], ['Jaydev Dabas', 'Prabhat Kumar Mandal'], ['Jaydev Dabas', 'Gaurav Raheja']]","[0.45, 0.45, 0.45, 0.45, 0.45, 0.425, 0.425]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Millie Pant,"[['Millie Pant', 'Poonam Choudhary', 'Smriti Saraswat'], ['Millie Pant', 'Maya S.Nair', 'Prabhat Kumar Mandal'], ['Millie Pant', 'Jaydev Dabas', 'Prabhat Kumar Mandal'], ['Millie Pant', 'Gaurav Raheja', 'N K Navani'], ['Millie Pant', 'Gaurav Raheja', 'Maya S.Nair'], ['Millie Pant', 'Gaurav Raheja', 'Jaydev Dabas'], ['Millie Pant', 'Bijan Choudhury', 'Uttam Kumar Roy'], ['Millie Pant', 'Bijan Choudhury', 'Smriti Saraswat'], ['Millie Pant', 'Ashwani Kumar Sharma', 'Prabhat Kumar Mandal'], ['Millie Pant', 'Ashwani Kumar Sharma', 'Gaurav Raheja']]","[0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Rajan Arora,"[['Rajan Arora', 'Poonam Choudhary', 'Smriti Saraswat'], ['Rajan Arora', 'Maya S.Nair', 'Prabhat Kumar Mandal'], ['Rajan Arora', 'Jaydev Dabas', 'Prabhat Kumar Mandal'], ['Rajan Arora', 'Gaurav Raheja', 'N K Navani'], ['Rajan Arora', 'Gaurav Raheja', 'Maya S.Nair'], ['Rajan Arora', 'Gaurav Raheja', 'Jaydev Dabas'], ['Rajan Arora', 'Bijan Choudhury', 'Uttam Kumar Roy'], ['Rajan Arora', 'Bijan Choudhury', 'Smriti Saraswat'], ['Rajan Arora', 'Ashwani Kumar Sharma', 'Prabhat Kumar Mandal'], ['Rajan Arora', 'Ashwani Kumar Sharma', 'Gaurav Raheja']]","[0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Ashwani Kumar Sharma,"[['Ashwani Kumar Sharma', 'Harshit Sosan Lakra', 'Sanjoy Ghosh'], ['Ashwani Kumar Sharma', 'Arindam Biswas', 'Mahua Mukherjee'], ['Ashwani Kumar Sharma', 'Arindam Biswas', 'Krishna Mohan Poluri'], ['Ashwani Kumar Sharma', 'Akhil Upadhyay', 'Pravindra Kumar'], ['Ashwani Kumar Sharma', 'Akhil Upadhyay', 'Harshit Sosan Lakra'], ['Ashwani Kumar Sharma', 'Prabhat Kumar Mandal'], ['Ashwani Kumar Sharma', 'Gaurav Raheja']]","[0.45, 0.45, 0.45, 0.45, 0.45, 0.425, 0.425]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Bijan Choudhury,"[['Bijan Choudhury', 'Gaurav Raheja'], ['Bijan Choudhury', 'Mahua Mukherjee', 'Pravindra Kumar'], ['Bijan Choudhury', 'Krishna Mohan Poluri', 'Pravindra Kumar'], ['Bijan Choudhury', 'Harshit Sosan Lakra', 'Rajesh Kumar'], ['Bijan Choudhury', 'Harshit Sosan Lakra', 'Mahua Mukherjee'], ['Bijan Choudhury', 'Harshit Sosan Lakra', 'Krishna Mohan Poluri'], ['Bijan Choudhury', 'Uttam Kumar Roy'], ['Bijan Choudhury', 'Smriti Saraswat']]","[0.475, 0.45, 0.45, 0.45, 0.45, 0.45, 0.425, 0.425]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Debabrata Sircar,"[['Debabrata Sircar', 'Poonam Choudhary', 'Smriti Saraswat'], ['Debabrata Sircar', 'Maya S.Nair', 'Prabhat Kumar Mandal'], ['Debabrata Sircar', 'Jaydev Dabas', 'Prabhat Kumar Mandal'], ['Debabrata Sircar', 'Gaurav Raheja', 'N K Navani'], ['Debabrata Sircar', 'Gaurav Raheja', 'Maya S.Nair'], ['Debabrata Sircar', 'Gaurav Raheja', 'Jaydev Dabas'], ['Debabrata Sircar', 'Bijan Choudhury', 'Uttam Kumar Roy'], ['Debabrata Sircar', 'Bijan Choudhury', 'Smriti Saraswat'], ['Debabrata Sircar', 'Ashwani Kumar Sharma', 'Prabhat Kumar Mandal'], ['Debabrata Sircar', 'Ashwani Kumar Sharma', 'Gaurav Raheja']]","[0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Deepak Sharma,"[['Deepak Sharma', 'Poonam Choudhary', 'Smriti Saraswat'], ['Deepak Sharma', 'Maya S.Nair', 'Prabhat Kumar Mandal'], ['Deepak Sharma', 'Jaydev Dabas', 'Prabhat Kumar Mandal'], ['Deepak Sharma', 'Gaurav Raheja', 'N K Navani'], ['Deepak Sharma', 'Gaurav Raheja', 'Maya S.Nair'], ['Deepak Sharma', 'Gaurav Raheja', 'Jaydev Dabas'], ['Deepak Sharma', 'Bijan Choudhury', 'Uttam Kumar Roy'], ['Deepak Sharma', 'Bijan Choudhury', 'Smriti Saraswat'], ['Deepak Sharma', 'Ashwani Kumar Sharma', 'Prabhat Kumar Mandal'], ['Deepak Sharma', 'Ashwani Kumar Sharma', 'Gaurav Raheja']]","[0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",P Gopinath,"[['P Gopinath', 'Poonam Choudhary', 'Smriti Saraswat'], ['P Gopinath', 'Maya S.Nair', 'Prabhat Kumar Mandal'], ['P Gopinath', 'Jaydev Dabas', 'Prabhat Kumar Mandal'], ['P Gopinath', 'Gaurav Raheja', 'N K Navani'], ['P Gopinath', 'Gaurav Raheja', 'Maya S.Nair'], ['P Gopinath', 'Gaurav Raheja', 'Jaydev Dabas'], ['P Gopinath', 'Bijan Choudhury', 'Uttam Kumar Roy'], ['P Gopinath', 'Bijan Choudhury', 'Smriti Saraswat'], ['P Gopinath', 'Ashwani Kumar Sharma', 'Prabhat Kumar Mandal'], ['P Gopinath', 'Ashwani Kumar Sharma', 'Gaurav Raheja']]","[0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Harsh Chauhan,"[['Harsh Chauhan', 'Poonam Choudhary', 'Smriti Saraswat'], ['Harsh Chauhan', 'Maya S.Nair', 'Prabhat Kumar Mandal'], ['Harsh Chauhan', 'Jaydev Dabas', 'Prabhat Kumar Mandal'], ['Harsh Chauhan', 'Gaurav Raheja', 'N K Navani'], ['Harsh Chauhan', 'Gaurav Raheja', 'Maya S.Nair'], ['Harsh Chauhan', 'Gaurav Raheja', 'Jaydev Dabas'], ['Harsh Chauhan', 'Bijan Choudhury', 'Uttam Kumar Roy'], ['Harsh Chauhan', 'Bijan Choudhury', 'Smriti Saraswat'], ['Harsh Chauhan', 'Ashwani Kumar Sharma', 'Prabhat Kumar Mandal'], ['Harsh Chauhan', 'Ashwani Kumar Sharma', 'Gaurav Raheja']]","[0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Srinivas Kiran Ambatipudi,"[['Srinivas Kiran Ambatipudi', 'Harshit Sosan Lakra', 'Sanjoy Ghosh'], ['Srinivas Kiran Ambatipudi', 'Arindam Biswas', 'Mahua Mukherjee'], ['Srinivas Kiran Ambatipudi', 'Arindam Biswas', 'Krishna Mohan Poluri'], ['Srinivas Kiran Ambatipudi', 'Akhil Upadhyay', 'Pravindra Kumar'], ['Srinivas Kiran Ambatipudi', 'Akhil Upadhyay', 'Harshit Sosan Lakra'], ['Srinivas Kiran Ambatipudi', 'Prabhat Kumar Mandal'], ['Srinivas Kiran Ambatipudi', 'Gaurav Raheja']]","[0.45, 0.45, 0.45, 0.45, 0.45, 0.425, 0.425]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Krishna Mohan Poluri,"[['Krishna Mohan Poluri', 'Poonam Choudhary', 'Pravindra Kumar'], ['Krishna Mohan Poluri', 'Jaydev Dabas', 'Prince Tiwari'], ['Krishna Mohan Poluri', 'Harshit Sosan Lakra', 'Poonam Choudhary'], ['Krishna Mohan Poluri', 'Bijan Choudhury', 'Pravindra Kumar'], ['Krishna Mohan Poluri', 'Bijan Choudhury', 'Harshit Sosan Lakra'], ['Krishna Mohan Poluri', 'Ashwani Kumar Sharma', 'Prince Tiwari'], ['Krishna Mohan Poluri', 'Arindam Biswas', 'N K Navani'], ['Krishna Mohan Poluri', 'Arindam Biswas', 'Maya S.Nair'], ['Krishna Mohan Poluri', 'Arindam Biswas', 'Jaydev Dabas'], ['Krishna Mohan Poluri', 'Arindam Biswas', 'Ashwani Kumar Sharma']]","[0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Maya S.Nair,"[['Maya S.Nair', 'Harshit Sosan Lakra', 'Sanjoy Ghosh'], ['Maya S.Nair', 'Arindam Biswas', 'Mahua Mukherjee'], ['Maya S.Nair', 'Arindam Biswas', 'Krishna Mohan Poluri'], ['Maya S.Nair', 'Akhil Upadhyay', 'Pravindra Kumar'], ['Maya S.Nair', 'Akhil Upadhyay', 'Harshit Sosan Lakra'], ['Maya S.Nair', 'Prabhat Kumar Mandal'], ['Maya S.Nair', 'Gaurav Raheja']]","[0.45, 0.45, 0.45, 0.45, 0.45, 0.425, 0.425]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",N K Navani,"[['N K Navani', 'Harshit Sosan Lakra', 'Sanjoy Ghosh'], ['N K Navani', 'Arindam Biswas', 'Mahua Mukherjee'], ['N K Navani', 'Arindam Biswas', 'Krishna Mohan Poluri'], ['N K Navani', 'Akhil Upadhyay', 'Pravindra Kumar'], ['N K Navani', 'Akhil Upadhyay', 'Harshit Sosan Lakra'], ['N K Navani', 'Prabhat Kumar Mandal'], ['N K Navani', 'Gaurav Raheja']]","[0.45, 0.45, 0.45, 0.45, 0.45, 0.425, 0.425]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Partha Roy,"[['Partha Roy', 'Poonam Choudhary', 'Smriti Saraswat'], ['Partha Roy', 'Maya S.Nair', 'Prabhat Kumar Mandal'], ['Partha Roy', 'Jaydev Dabas', 'Prabhat Kumar Mandal'], ['Partha Roy', 'Gaurav Raheja', 'N K Navani'], ['Partha Roy', 'Gaurav Raheja', 'Maya S.Nair'], ['Partha Roy', 'Gaurav Raheja', 'Jaydev Dabas'], ['Partha Roy', 'Bijan Choudhury', 'Uttam Kumar Roy'], ['Partha Roy', 'Bijan Choudhury', 'Smriti Saraswat'], ['Partha Roy', 'Ashwani Kumar Sharma', 'Prabhat Kumar Mandal'], ['Partha Roy', 'Ashwani Kumar Sharma', 'Gaurav Raheja']]","[0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Poonam Choudhary,"[['Poonam Choudhary', 'Gaurav Raheja'], ['Poonam Choudhary', 'Mahua Mukherjee', 'Pravindra Kumar'], ['Poonam Choudhary', 'Krishna Mohan Poluri', 'Pravindra Kumar'], ['Poonam Choudhary', 'Harshit Sosan Lakra', 'Rajesh Kumar'], ['Poonam Choudhary', 'Harshit Sosan Lakra', 'Mahua Mukherjee'], ['Poonam Choudhary', 'Harshit Sosan Lakra', 'Krishna Mohan Poluri'], ['Poonam Choudhary', 'Uttam Kumar Roy'], ['Poonam Choudhary', 'Smriti Saraswat']]","[0.475, 0.45, 0.45, 0.45, 0.45, 0.45, 0.425, 0.425]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Prabhat Kumar Mandal,"[['Prabhat Kumar Mandal', 'Prabhjot Singh Chani'], ['Prabhat Kumar Mandal', 'N K Navani'], ['Prabhat Kumar Mandal', 'Maya S.Nair'], ['Prabhat Kumar Mandal', 'Jaydev Dabas'], ['Prabhat Kumar Mandal', 'Ashwani Kumar Sharma']]","[0.425, 0.425, 0.425, 0.425, 0.425]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Pranita P Sarangi,"[['Pranita P Sarangi', 'Poonam Choudhary', 'Smriti Saraswat'], ['Pranita P Sarangi', 'Maya S.Nair', 'Prabhat Kumar Mandal'], ['Pranita P Sarangi', 'Jaydev Dabas', 'Prabhat Kumar Mandal'], ['Pranita P Sarangi', 'Gaurav Raheja', 'N K Navani'], ['Pranita P Sarangi', 'Gaurav Raheja', 'Maya S.Nair'], ['Pranita P Sarangi', 'Gaurav Raheja', 'Jaydev Dabas'], ['Pranita P Sarangi', 'Bijan Choudhury', 'Uttam Kumar Roy'], ['Pranita P Sarangi', 'Bijan Choudhury', 'Smriti Saraswat'], ['Pranita P Sarangi', 'Ashwani Kumar Sharma', 'Prabhat Kumar Mandal'], ['Pranita P Sarangi', 'Ashwani Kumar Sharma', 'Gaurav Raheja']]","[0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Pravindra Kumar,"[['Pravindra Kumar', 'Krishna Mohan Poluri', 'Poonam Choudhary'], ['Pravindra Kumar', 'Jaydev Dabas', 'Sanjoy Ghosh'], ['Pravindra Kumar', 'Bijan Choudhury', 'Mahua Mukherjee'], ['Pravindra Kumar', 'Bijan Choudhury', 'Krishna Mohan Poluri'], ['Pravindra Kumar', 'Ashwani Kumar Sharma', 'Sonal Atreya'], ['Pravindra Kumar', 'Ashwani Kumar Sharma', 'Sanjoy Ghosh'], ['Pravindra Kumar', 'Akhil Upadhyay', 'N K Navani'], ['Pravindra Kumar', 'Akhil Upadhyay', 'Maya S.Nair'], ['Pravindra Kumar', 'Akhil Upadhyay', 'Jaydev Dabas'], ['Pravindra Kumar', 'Akhil Upadhyay', 'Ashwani Kumar Sharma']]","[0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Prince Tiwari,"[['Prince Tiwari', 'Mahua Mukherjee', 'Maya S.Nair'], ['Prince Tiwari', 'Krishna Mohan Poluri', 'N K Navani'], ['Prince Tiwari', 'Krishna Mohan Poluri', 'Maya S.Nair'], ['Prince Tiwari', 'Jaydev Dabas', 'Rajesh Kumar'], ['Prince Tiwari', 'Jaydev Dabas', 'Mahua Mukherjee'], ['Prince Tiwari', 'Jaydev Dabas', 'Krishna Mohan Poluri'], ['Prince Tiwari', 'Ashwani Kumar Sharma', 'Ram Sateesh Pasupuleti'], ['Prince Tiwari', 'Ashwani Kumar Sharma', 'Rajesh Kumar'], ['Prince Tiwari', 'Ashwani Kumar Sharma', 'Mahua Mukherjee'], ['Prince Tiwari', 'Ashwani Kumar Sharma', 'Krishna Mohan Poluri']]","[0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",R. P. Singh,"[['R. P. Singh', 'Harshit Sosan Lakra', 'Jaydev Dabas', 'Krishna Mohan Poluri'], ['R. P. Singh', 'Ashwani Kumar Sharma', 'Krishna Mohan Poluri', 'Pravindra Kumar'], ['R. P. Singh', 'Ashwani Kumar Sharma', 'Harshit Sosan Lakra', 'Krishna Mohan Poluri'], ['R. P. Singh', 'N K Navani', 'Smriti Saraswat'], ['R. P. Singh', 'Maya S.Nair', 'Uttam Kumar Roy'], ['R. P. Singh', 'Maya S.Nair', 'Smriti Saraswat'], ['R. P. Singh', 'Jaydev Dabas', 'Uttam Kumar Roy'], ['R. P. Singh', 'Jaydev Dabas', 'Smriti Saraswat'], ['R. P. Singh', 'Ashwani Kumar Sharma', 'Uttam Kumar Roy'], ['R. P. Singh', 'Ashwani Kumar Sharma', 'Smriti Saraswat']]","[0.475, 0.475, 0.475, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Ramasare Prasad,"[['Ramasare Prasad', 'Poonam Choudhary', 'Pravindra Kumar'], ['Ramasare Prasad', 'Jaydev Dabas', 'Prince Tiwari'], ['Ramasare Prasad', 'Harshit Sosan Lakra', 'Poonam Choudhary'], ['Ramasare Prasad', 'Bijan Choudhury', 'Pravindra Kumar'], ['Ramasare Prasad', 'Bijan Choudhury', 'Harshit Sosan Lakra'], ['Ramasare Prasad', 'Ashwani Kumar Sharma', 'Prince Tiwari'], ['Ramasare Prasad', 'Arindam Biswas', 'N K Navani'], ['Ramasare Prasad', 'Arindam Biswas', 'Maya S.Nair'], ['Ramasare Prasad', 'Arindam Biswas', 'Jaydev Dabas'], ['Ramasare Prasad', 'Arindam Biswas', 'Ashwani Kumar Sharma']]","[0.475, 0.475, 0.475, 0.475, 0.475, 0.475, 0.475, 0.475, 0.475, 0.475]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Ranjana Pathania,"[['Ranjana Pathania', 'Harshit Sosan Lakra', 'Sanjoy Ghosh'], ['Ranjana Pathania', 'Arindam Biswas', 'Mahua Mukherjee'], ['Ranjana Pathania', 'Arindam Biswas', 'Krishna Mohan Poluri'], ['Ranjana Pathania', 'Akhil Upadhyay', 'Pravindra Kumar'], ['Ranjana Pathania', 'Akhil Upadhyay', 'Harshit Sosan Lakra'], ['Ranjana Pathania', 'Prabhat Kumar Mandal'], ['Ranjana Pathania', 'Gaurav Raheja']]","[0.45, 0.45, 0.45, 0.45, 0.45, 0.425, 0.425]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Sanjoy Ghosh,"[['Sanjoy Ghosh', 'Jaydev Dabas', 'Smriti Saraswat'], ['Sanjoy Ghosh', 'Ashwani Kumar Sharma', 'Uttam Kumar Roy'], ['Sanjoy Ghosh', 'Ashwani Kumar Sharma', 'Smriti Saraswat'], ['Sanjoy Ghosh', 'Maya S.Nair', 'Pravindra Kumar'], ['Sanjoy Ghosh', 'Jaydev Dabas', 'Pravindra Kumar'], ['Sanjoy Ghosh', 'Harshit Sosan Lakra', 'N K Navani'], ['Sanjoy Ghosh', 'Harshit Sosan Lakra', 'Maya S.Nair'], ['Sanjoy Ghosh', 'Harshit Sosan Lakra', 'Jaydev Dabas'], ['Sanjoy Ghosh', 'Ashwani Kumar Sharma', 'Pravindra Kumar'], ['Sanjoy Ghosh', 'Ashwani Kumar Sharma', 'Harshit Sosan Lakra']]","[0.475, 0.475, 0.475, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Saugata Hazra,"[['Saugata Hazra', 'Gaurav Raheja', 'Jaydev Dabas'], ['Saugata Hazra', 'E Rajasekar', 'Jaydev Dabas', 'Pravindra Kumar'], ['Saugata Hazra', 'E Rajasekar', 'Harshit Sosan Lakra', 'Maya S.Nair'], ['Saugata Hazra', 'E Rajasekar', 'Harshit Sosan Lakra', 'Jaydev Dabas'], ['Saugata Hazra', 'Bijan Choudhury', 'Uttam Kumar Roy'], ['Saugata Hazra', 'Bijan Choudhury', 'Smriti Saraswat'], ['Saugata Hazra', 'Ashwani Kumar Sharma', 'Prabhat Kumar Mandal'], ['Saugata Hazra', 'Ashwani Kumar Sharma', 'Gaurav Raheja'], ['Saugata Hazra', 'Ashwani Kumar Sharma', 'E Rajasekar', 'Pravindra Kumar'], ['Saugata Hazra', 'Ashwani Kumar Sharma', 'E Rajasekar', 'Harshit Sosan Lakra']]","[0.475, 0.475, 0.475, 0.475, 0.475, 0.475, 0.475, 0.475, 0.475, 0.475]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Shailly Tomar,"[['Shailly Tomar', 'Poonam Choudhary', 'Smriti Saraswat'], ['Shailly Tomar', 'Maya S.Nair', 'Prabhat Kumar Mandal'], ['Shailly Tomar', 'Jaydev Dabas', 'Prabhat Kumar Mandal'], ['Shailly Tomar', 'Gaurav Raheja', 'N K Navani'], ['Shailly Tomar', 'Gaurav Raheja', 'Maya S.Nair'], ['Shailly Tomar', 'Gaurav Raheja', 'Jaydev Dabas'], ['Shailly Tomar', 'Bijan Choudhury', 'Uttam Kumar Roy'], ['Shailly Tomar', 'Bijan Choudhury', 'Smriti Saraswat'], ['Shailly Tomar', 'Ashwani Kumar Sharma', 'Prabhat Kumar Mandal'], ['Shailly Tomar', 'Ashwani Kumar Sharma', 'Gaurav Raheja']]","[0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45]"
v0_025_dst_daad_joint_call_2017_recommended_projects,DST-DAAD Joint call 2017: Recommended projects,"['architecture', 'civil engineering', 'engineering', 'lab', 'rural']",Shri Ram Yadav,"[['Shri Ram Yadav', 'Poonam Choudhary', 'Pravindra Kumar'], ['Shri Ram Yadav', 'Jaydev Dabas', 'Prince Tiwari'], ['Shri Ram Yadav', 'Harshit Sosan Lakra', 'Poonam Choudhary'], ['Shri Ram Yadav', 'Bijan Choudhury', 'Pravindra Kumar'], ['Shri Ram Yadav', 'Bijan Choudhury', 'Harshit Sosan Lakra'], ['Shri Ram Yadav', 'Ashwani Kumar Sharma', 'Prince Tiwari'], ['Shri Ram Yadav', 'Arindam Biswas', 'N K Navani'], ['Shri Ram Yadav', 'Arindam Biswas', 'Maya S.Nair'], ['Shri Ram Yadav', 'Arindam Biswas', 'Jaydev Dabas'], ['Shri Ram Yadav', 'Arindam Biswas', 'Ashwani Kumar Sharma']]","[0.475, 0.475, 0.475, 0.475, 0.475, 0.475, 0.475, 0.475, 0.475, 0.475]"
