,nsf_proposal_links_v1,skills
103,https://www.nsf.gov/pubs/2017/nsf17503/nsf17503.htm,"{'focused', 'collaboration', 'infrastructure', 'fec', 'rii', 'improvement', 'program', 'epscor'}"
104,https://www.nsf.gov/pubs/2016/nsf16616/nsf16616.htm,"{'efficiency', 'energy', 'spectrum', 'specees', 'security'}"
105,https://www.nsf.gov/pubs/2016/nsf16613/nsf16613.htm,"{'designing', 'material', 'engineer', 'revolutionize', 'future'}"
106,https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"{'science', 'nsf', 'laboratory', 'foundation', 'national', 'support', 'technician', 'earth', 'earlts'}"
107,https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"{'smart', 'system', 'autonomous'}"
108,https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"{'collaborative', 'neuroscience', 'computational'}"
109,https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"{'extreme', 'parallelism', 'scalable'}"
110,https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"{'nanomanufacturing', 'system', 'integrated', 'scalable'}"
111,https://www.nsf.gov/pubs/2016/nsf16603/nsf16603.htm,"{'algorithm', 'field'}"
112,https://www.nsf.gov/pubs/2016/nsf16601/nsf16601.htm,"{'smart', 'health', 'connected'}"
113,https://www.nsf.gov/pubs/2016/nsf16598/nsf16598.htm,{'geophysics'}
114,https://www.nsf.gov/pubs/2016/nsf16597/nsf16597.htm,"{'science', 'nsf', 'foundation', 'national', 'ceramic', 'cer'}"
115,https://www.nsf.gov/pubs/2016/nsf16596/nsf16596.htm,"{'condensed', 'theory', 'matter', 'material'}"
116,https://www.nsf.gov/pubs/2016/nsf16591/nsf16591.htm,"{'capacity', 'partnership', 'innovation', 'building'}"
117,https://www.nsf.gov/pubs/2016/nsf16581/nsf16581.htm,"{'system', 'science', 'information', 'intelligent', 'nsf', 'foundation', 'national', 'ii', 'core', 'program'}"
118,https://www.nsf.gov/pubs/2016/nsf16580/nsf16580.htm,"{'secure', 'trustworthy', 'cyberspace'}"
119,https://www.nsf.gov/pubs/2016/nsf16573/nsf16573.htm,"{'nsfnih', 'data', 'biomedical', 'initiative', 'joint', 'quantitative', 'big', 'approach'}"
120,https://www.nsf.gov/pubs/2016/nsf16569/nsf16569.htm,"{'national', 'neuroscience', 'infrastructure', 'developing'}"
121,https://www.nsf.gov/pubs/2016/nsf16564/nsf16564.htm,"{'science', 'partnership', 'nsfdoe', 'engineering', 'plasma', 'basic'}"
122,https://www.nsf.gov/pubs/2016/nsf16559/nsf16559.htm,"{'noyce', 'scholarship', 'robert', 'teacher', 'program'}"
123,https://www.nsf.gov/pubs/2016/nsf16543/nsf16543.htm,"{'interface', 'science', 'support', 'initiative', 'joint', 'mathematical', 'dmsnigms', 'biological'}"
124,https://www.nsf.gov/pubs/2016/nsf16537/nsf16537.htm,"{'access', 'enhancing', 'spectrum', 'radio'}"
125,https://www.nsf.gov/pubs/2016/nsf16535/nsf16535.htm,"{'computing', 'expedition'}"
126,https://www.nsf.gov/pubs/2016/nsf16532/nsf16532.htm,"{'science', 'innovation', 'nsf', 'infrastructure', 'foundation', 'ssi', 'sustained', 'national', 'software', 'sse'}"
127,https://www.nsf.gov/pubs/2016/nsf16518/nsf16518.htm,"{'collaboration', 'station', 'international', 'dynamic', 'fluid', 'space', 'benefit', 'earth', 'nsfcasis', 'life'}"
128,https://www.nsf.gov/pubs/2016/nsf16517/nsf16517.htm,"{'initiative', 'national', 'robotics'}"
129,https://www.nsf.gov/pubs/2016/nsf16515/nsf16515.htm,"{'algorithm', 'field'}"
130,https://www.nsf.gov/pubs/2016/nsf16513/nsf16513.htm,"{'science', 'nsf', 'foundation', 'national', 'nanomanufacturing', 'snm', 'scalable'}"
131,https://www.nsf.gov/pubs/2015/nsf15610/nsf15610.htm,"{'capacity', 'partnership', 'innovation', 'building'}"
132,https://www.nsf.gov/pubs/2015/nsf15608/nsf15608.htm,"{'designing', 'material', 'engineer', 'revolutionize', 'future'}"
133,https://www.nsf.gov/pubs/2015/nsf15601/nsf15601.htm,"{'science', 'partnership', 'nsfdoe', 'engineering', 'plasma', 'basic'}"
134,https://www.nsf.gov/pubs/2015/nsf15595/nsf15595.htm,"{'collaborative', 'neuroscience', 'computational'}"
135,https://www.nsf.gov/pubs/2015/nsf15591/nsf15591.htm,"{'measuring', 'lab', 'idea', 'big', 'challenge'}"
136,https://www.nsf.gov/pubs/2015/nsf15582/nsf15582.htm,"{'advance', 'informatics', 'biological'}"
137,https://www.nsf.gov/pubs/2015/nsf15574/nsf15574.htm,"{'system', 'information', 'intelligent', 'ii', 'core', 'program'}"
138,https://www.nsf.gov/pubs/2015/nsf15563/nsf15563.htm,"{'community', 'education', 'data', 'intensive', 'bccehr', 'capacity', 'building'}"
139,https://www.nsf.gov/pubs/2015/nsf15559/nsf15559.htm,"{'geochemistry', 'geobiology', 'lowtemperature'}"
140,https://www.nsf.gov/pubs/2015/nsf15558/nsf15558.htm,"{'science', 'hydrologic'}"
141,https://www.nsf.gov/pubs/2015/nsf15551/nsf15551.htm,"{'science', 'award', 'presidential', 'excellence', 'engineering', 'mentoring', 'paesmem', 'mathematics'}"
142,https://www.nsf.gov/pubs/2015/nsf15550/nsf15550.htm,"{'access', 'enhancing', 'spectrum', 'radio'}"
143,https://www.nsf.gov/pubs/2015/nsf15539/nsf15539.htm,"{'formation', 'professional', 'engineer'}"
144,https://www.nsf.gov/pubs/2015/nsf15536/nsf15536.htm,"{'science', 'computer', 'engineering', 'experience', 'teacher', 'ret'}"
145,https://www.nsf.gov/pubs/2015/nsf15530/nsf15530.htm,"{'noyce', 'scholarship', 'robert', 'teacher', 'program'}"
146,https://www.nsf.gov/pubs/2015/nsf15524/nsf15524.htm,"{'sustainability', 'science', 'cyberinnovation', 'engineering'}"
147,https://www.nsf.gov/pubs/2015/nsf15522/nsf15522.htm,"{'innovation', 'material', 'platform'}"
148,https://www.nsf.gov/pubs/2015/nsf15521/nsf15521.htm,"{'enterprise', 'science', 'competitiveness', 'stem', 'rd', 'education', 'workforce', 'st', 'survey', 'technology', 'statistic'}"
149,https://www.nsf.gov/pubs/2015/nsf15515/nsf15515.htm,"{'algorithm', 'field'}"
150,https://www.nsf.gov/pubs/2015/nsf15512/nsf15512.htm,"{'science', 'information', 'cisemps', 'interdisciplinary', 'quantum', 'faculty', 'program'}"
151,https://www.nsf.gov/pubs/2015/nsf15511/nsf15511.htm,"{'parallelism', 'scalability', 'exploiting'}"
152,https://www.nsf.gov/pubs/2015/nsf15507/nsf15507.htm,"{'nanomanufacturing', 'snm', 'scalable'}"
153,https://www.nsf.gov/pubs/2015/nsf15506/nsf15506.htm,"{'science', 'society', 'technology'}"
154,https://www.nsf.gov/pubs/2015/nsf15505/nsf15505.htm,"{'initiative', 'national', 'robotics'}"
155,https://www.nsf.gov/pubs/2014/nsf14602/nsf14602.htm,"{'iuse', 'professional', 'formation', 'engineer'}"
156,https://www.nsf.gov/pubs/2014/nsf14596/nsf14596.htm,"{'system', 'information', 'intelligent', 'ii', 'core', 'program'}"
157,https://www.nsf.gov/pubs/2014/nsf14591/nsf14591.htm,"{'designing', 'material', 'engineer', 'revolutionize', 'future'}"
158,https://www.nsf.gov/pubs/2014/nsf14581/nsf14581.htm,"{'hazard', 'interdisciplinary', 'disaster'}"
159,https://www.nsf.gov/pubs/2014/nsf14577/nsf14577.htm,"{'education', 'technological', 'advanced'}"
160,https://www.nsf.gov/pubs/2014/nsf14545/nsf14545.htm,"{'region', 'dynamic', 'energetics', 'atmospheric', 'coupling'}"
161,https://www.nsf.gov/pubs/2014/nsf14544/nsf14544.htm,"{'nanomanufacturing', 'snm', 'scalable'}"
162,https://www.nsf.gov/pubs/2014/nsf14531/nsf14531.htm,"{'sustainability', 'science', 'cyberinnovation', 'engineering'}"
163,https://www.nsf.gov/pubs/2014/nsf14529/nsf14529.htm,"{'access', 'enhancing', 'spectrum', 'radio'}"
164,https://www.nsf.gov/pubs/2014/nsf14521/nsf14521.htm,"{'innovation', 'infrastructure', 'engineering', 'campus', 'cyberinfrastructure', 'program'}"
165,https://www.nsf.gov/pubs/2014/nsf14519/nsf14519.htm,"{'computing', 'expedition'}"
166,https://www.nsf.gov/pubs/2014/nsf14516/nsf14516.htm,"{'parallelism', 'scalability', 'exploiting', 'xps'}"
167,https://www.nsf.gov/pubs/2014/nsf14514/nsf14514.htm,"{'neuroscience', 'cognitive'}"
168,https://www.nsf.gov/pubs/2014/nsf14504/nsf14504.htm,"{'collaborative', 'neuroscience', 'computational'}"
169,https://www.nsf.gov/pubs/2013/nsf13599/nsf13599.htm,"{'innovation', 'release', 'phase', 'small', 'solicitation', 'program', 'business'}"
170,https://www.nsf.gov/pubs/2013/nsf13596/nsf13596.htm,"{'science', 'partnership', 'nsfdoe', 'engineering', 'plasma', 'basic'}"
171,https://www.nsf.gov/pubs/2013/nsf13587/nsf13587.htm,"{'capacity', 'partnership', 'innovation', 'building'}"
172,https://www.nsf.gov/pubs/2013/nsf13580/nsf13580.htm,"{'system', 'information', 'intelligent', 'ii', 'core', 'program'}"
173,https://www.nsf.gov/pubs/2013/nsf13574/nsf13574.htm,"{'networking', 'system', 'technology'}"
174,https://www.nsf.gov/pubs/2013/nsf13570/nsf13570.htm,"{'interface', 'science', 'support', 'initiative', 'joint', 'mathematical', 'dmsnigms', 'biological'}"
175,https://www.nsf.gov/pubs/2013/nsf13564/nsf13564.htm,"{'advanced', 'collaboration', 'energy', 'water', 'power', 'cooling', 'dry', 'plant', 'nsfepri'}"
176,https://www.nsf.gov/pubs/2013/nsf13563/nsf13563.htm,"{'computing', 'expedition'}"
177,https://www.nsf.gov/pubs/2013/nsf13561/nsf13561.htm,"{'development', 'instrument', 'biological'}"
178,https://www.nsf.gov/pubs/2013/nsf13558/nsf13558.htm,"{'education', 'science', 'resource', 'ethic', 'center', 'engineering', 'online', 'orceese'}"
179,https://www.nsf.gov/pubs/2013/nsf13545/nsf13545.htm,"{'nanomanufacturing', 'scalable'}"
180,https://www.nsf.gov/pubs/2013/nsf13543/nsf13543.htm,"{'smart', 'health', 'connected'}"
181,https://www.nsf.gov/pubs/2013/nsf13539/nsf13539.htm,"{'access', 'enhancing', 'spectrum', 'radio'}"
182,https://www.nsf.gov/pubs/2013/nsf13538/nsf13538.htm,"{'internet', 'architecture', 'phase', 'next', 'future', 'fianp'}"
183,https://www.nsf.gov/pubs/2013/nsf13537/nsf13537.htm,"{'network', 'earthquake', 'george', 'engineering', 'simulation', 'fy', 'jr', 'operation', 'brown'}"
184,https://www.nsf.gov/pubs/2013/nsf13531/nsf13531.htm,"{'science', 'hydrologic'}"
185,https://www.nsf.gov/pubs/2013/nsf13510/nsf13510.htm,"{'project', 'division', 'investigatorinitiated', 'molecular', 'bioscience', 'cellular'}"
186,https://www.nsf.gov/pubs/2013/nsf13507/nsf13507.htm,"{'parallelism', 'scalability', 'exploiting'}"
187,https://www.nsf.gov/pubs/2013/nsf13502/nsf13502.htm,"{'system', 'cyberphysical'}"
188,https://www.nsf.gov/pubs/2013/nsf13500/nsf13500.htm,"{'sustainability', 'science', 'cyberenabled', 'engineering'}"
189,https://www.nsf.gov/pubs/2012/nsf12614/nsf12614.htm,"{'science', 'behavioral', 'interdisciplinary', 'social'}"
190,https://www.nsf.gov/pubs/2012/nsf12610/nsf12610.htm,"{'hazard', 'interdisciplinary', 'disaster'}"
191,https://www.nsf.gov/pubs/2012/nsf12607/nsf12607.htm,"{'initiative', 'national', 'robotics'}"
192,https://www.nsf.gov/pubs/2012/nsf12598/nsf12598.htm,{'geophysics'}
193,https://www.nsf.gov/pubs/2012/nsf12597/nsf12597.htm,"{'student', 'innovative', 'technology', 'experience', 'teacher'}"
194,https://www.nsf.gov/pubs/2012/nsf12593/nsf12593.htm,"{'network', 'material', 'activity', 'counterpart', 'abroad', 'world', 'cooperative', 'investigator'}"
195,https://www.nsf.gov/pubs/2012/nsf12583/nsf12583.htm,"{'innovation', 'frontier', 'emerging'}"
196,https://www.nsf.gov/pubs/2012/nsf12580/nsf12580.htm,"{'system', 'information', 'intelligent', 'ii', 'core', 'program'}"
197,https://www.nsf.gov/pubs/2012/nsf12561/nsf12561.htm,"{'interface', 'science', 'support', 'initiative', 'joint', 'mathematical', 'dmsnigms', 'biological'}"
198,https://www.nsf.gov/pubs/2012/nsf12549/nsf12549.htm,"{'science', 'computational', 'dataenabled', 'engineering', 'cdse'}"
199,https://www.nsf.gov/pubs/2012/nsf12547/nsf12547.htm,"{'earth', 'dynamic', 'system', 'frontier'}"
200,https://www.nsf.gov/pubs/2012/nsf12546/nsf12546.htm,"{'spectrum', 'ear', 'enhancing', 'radio', 'access'}"
201,https://www.nsf.gov/pubs/2012/nsf12545/nsf12545.htm,"{'enterprise', 'science', 'survey', 'technology', 'statistic'}"
