dataset,G_mean,G_std,Volume_mean,n_researchers,n_rows
teaming_uc1_m0.csv,0.1263095152173913,0.05063030086390297,10.0,46,4600
teaming_uc1_m1.csv,0.4953022543478261,0.06987270250889238,10.0,46,4600
teaming_uc1_m2.csv,0.4912633043478261,0.07589478654170996,10.0,46,4600
teaming_uc1_m3.csv,0.575703601432022,0.031265119729694646,4.099565217391304,46,4600
teaming_uc1_m6.csv,0.43650773149585914,0.02602384547327369,5.655652173913044,46,4600
teaming_uc1_m7.csv,0.6117565021135265,0.01882562824564186,4.0476086956521735,46,4600
