nsf_proposal_links_v0,researcher_name,team
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'P Gopinath', 'Prince Tiwari']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Ramasare Prasad', 'Shri Ram Yadav']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'N K Navani']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Uttam Kumar Roy', 'Jitin Singla']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'N K Navani', 'V Devadas', 'Debabrata Sircar', 'Krishna Mohan Poluri']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Deepak Sharma', 'Prabhat Kumar Mandal', 'N K Navani', 'Millie Pant']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Debabrata Sircar', 'Sonal Atreya', 'Saptarshi Kolay']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Debabrata Sircar', 'Rajan Arora', 'Shubhajit Sadhukhan']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Ramasare Prasad', 'Harsh Chauhan', 'Deepak Sharma', 'Rajesh Kumar']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Shri Ram Yadav', 'Sachin Suresh Tiwari', 'Prabhat Kumar Mandal']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Ramasare Prasad', 'Shailly Tomar']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Ram Sateesh Pasupuleti']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Krishna Mohan Poluri']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Sonal Atreya']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Bijan Choudhury', 'Mahua Mukherjee', 'Prince Tiwari']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Ranjana Pathania', 'R. P. Singh', 'Deepak Sharma', 'Partha Roy']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Saugata Hazra', 'Ranjana Pathania', 'Deepak Sharma', 'Rajesh Kumar']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Deepak Sharma', 'Shri Ram Yadav', 'R. P. Singh', 'V Devadas']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Rajan Arora', 'Sonal Atreya', 'Arindam Biswas', 'Sanjoy Ghosh']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Shri Ram Yadav', 'Sonal Atreya', 'Rajesh Kumar', 'Gaurav Raheja']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Sonal Atreya', 'Sanjoy Ghosh']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Rajan Arora', 'Krishna Mohan Poluri']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Sanjoy Ghosh']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Poonam Choudhary']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,E Rajasekar,"['E Rajasekar', 'Ram Sateesh Pasupuleti', 'Ranjana Pathania', 'Maya S.Nair', 'Uttam Kumar Roy']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,E Rajasekar,"['E Rajasekar', 'Pravindra Kumar', 'Akhil Upadhyay', 'Jaydev Dabas', 'Harsh Chauhan']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,E Rajasekar,"['E Rajasekar', 'Saugata Hazra', 'Soma Rohatgi', 'Bijan Choudhury']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,E Rajasekar,"['E Rajasekar', 'Millie Pant', 'Tina Pujara', 'Sonal Atreya']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,E Rajasekar,"['E Rajasekar', 'V Devadas', 'Gaurav Raheja', 'Harsh Chauhan']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,E Rajasekar,"['E Rajasekar', 'Tina Pujara', 'Saptarshi Kolay']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,E Rajasekar,"['E Rajasekar', 'Shubhajit Sadhukhan']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,E Rajasekar,"['E Rajasekar', 'P Gopinath']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,E Rajasekar,"['E Rajasekar', 'Sachin Suresh Tiwari']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,E Rajasekar,"['E Rajasekar', 'Tina Pujara']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Partha Roy', 'Pranita P Sarangi', 'Prabhjot Singh Chani']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Sonal Atreya', 'Millie Pant']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Prabhjot Singh Chani', 'Soma Rohatgi']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Harsh Chauhan', 'Maya S.Nair', 'R. P. Singh']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Pravindra Kumar', 'Ashwani Kumar Sharma', 'Shubhajit Sadhukhan', 'Poonam Choudhary']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Arindam Biswas', 'Rajan Arora']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Krishna Mohan Poluri']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Ramasare Prasad']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Jitin Singla', 'Uttam Kumar Roy']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Avlokita Agrawal']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Poonam Choudhary', 'Millie Pant', 'R. P. Singh', 'Gaurav Raheja']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Krishna Mohan Poluri', 'Debabrata Sircar']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Avlokita Agrawal', 'Partha Roy']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Ashwani Kumar Sharma', 'Pranita P Sarangi', 'Shubhajit Sadhukhan']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Rajesh Kumar', 'Akhil Upadhyay']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Soma Rohatgi']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Saugata Hazra']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Ram Sateesh Pasupuleti']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Tina Pujara']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Saptarshi Kolay,['Saptarshi Kolay']
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Arindam Biswas', 'Uttam Kumar Roy', 'Sonal Atreya', 'V Devadas']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Rajan Arora', 'V Devadas', 'Jaydev Dabas']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'N K Navani', 'Akhil Upadhyay', 'Millie Pant']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Pranita P Sarangi', 'Prabhat Kumar Mandal', 'Soma Rohatgi', 'N K Navani']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Prabhjot Singh Chani', 'Sachin Suresh Tiwari', 'Arindam Biswas']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Sonal Atreya', 'Saptarshi Kolay']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Mahua Mukherjee']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'R. P. Singh', 'Ramasare Prasad']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Ashwani Kumar Sharma', 'Sachin Suresh Tiwari']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Ashwani Kumar Sharma']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Smriti Saraswat,"['Smriti Saraswat', 'Akhil Upadhyay', 'Pranita P Sarangi', 'Debabrata Sircar']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Smriti Saraswat,"['Smriti Saraswat', 'Partha Roy', 'Sachin Suresh Tiwari', 'Jaydev Dabas']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Smriti Saraswat,"['Smriti Saraswat', 'Ranjana Pathania', 'Prabhjot Singh Chani']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Smriti Saraswat,"['Smriti Saraswat', 'V Devadas', 'Poonam Choudhary']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Smriti Saraswat,"['Smriti Saraswat', 'Mahua Mukherjee']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Smriti Saraswat,"['Smriti Saraswat', 'Akhil Upadhyay', 'Sanjoy Ghosh']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Smriti Saraswat,"['Smriti Saraswat', 'Prabhjot Singh Chani']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Smriti Saraswat,"['Smriti Saraswat', 'Avlokita Agrawal']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Smriti Saraswat,"['Smriti Saraswat', 'Harsh Chauhan']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Smriti Saraswat,"['Smriti Saraswat', 'Ashwani Kumar Sharma']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Sonal Atreya,"['Sonal Atreya', 'Soma Rohatgi', 'Millie Pant', 'Ashwani Kumar Sharma', 'R. P. Singh']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Sonal Atreya,"['Sonal Atreya', 'Ranjana Pathania', 'Soma Rohatgi', 'Jaydev Dabas']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Sonal Atreya,"['Sonal Atreya', 'Jaydev Dabas', 'Saptarshi Kolay', 'Uttam Kumar Roy']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Sonal Atreya,"['Sonal Atreya', 'Rajan Arora', 'Prabhat Kumar Mandal', 'Ramasare Prasad']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Sonal Atreya,"['Sonal Atreya', 'Mahua Mukherjee', 'Sachin Suresh Tiwari', 'Avlokita Agrawal']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Sonal Atreya,"['Sonal Atreya', 'Pravindra Kumar', 'Rajesh Kumar']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Sonal Atreya,"['Sonal Atreya', 'Shailly Tomar', 'Prabhat Kumar Mandal']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Sonal Atreya,"['Sonal Atreya', 'Jaydev Dabas']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Sonal Atreya,"['Sonal Atreya', 'Prabhat Kumar Mandal']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Sonal Atreya,"['Sonal Atreya', 'N K Navani']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Tina Pujara,"['Tina Pujara', 'P Gopinath', 'Smriti Saraswat', 'Jaydev Dabas', 'Saugata Hazra']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Tina Pujara,"['Tina Pujara', 'Gaurav Raheja', 'Pranita P Sarangi', 'Sachin Suresh Tiwari', 'Shubhajit Sadhukhan']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Tina Pujara,"['Tina Pujara', 'Deepak Sharma', 'Ranjana Pathania', 'Avlokita Agrawal']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Tina Pujara,"['Tina Pujara', 'Smriti Saraswat', 'Ashwani Kumar Sharma', 'Gaurav Raheja']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Tina Pujara,"['Tina Pujara', 'Mahua Mukherjee', 'R. P. Singh']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Tina Pujara,"['Tina Pujara', 'Avlokita Agrawal', 'Jitin Singla', 'Harsh Chauhan']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Tina Pujara,"['Tina Pujara', 'Jaydev Dabas']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Tina Pujara,"['Tina Pujara', 'Smriti Saraswat']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Tina Pujara,"['Tina Pujara', 'R. P. Singh']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Tina Pujara,"['Tina Pujara', 'Pranita P Sarangi']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Prabhat Kumar Mandal', 'Ram Sateesh Pasupuleti', 'Debabrata Sircar', 'Millie Pant']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Sanjoy Ghosh', 'Ashwani Kumar Sharma', 'Ranjana Pathania', 'Jaydev Dabas']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Millie Pant', 'Shubhajit Sadhukhan', 'Gaurav Raheja']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Ashwani Kumar Sharma', 'E Rajasekar', 'Mahua Mukherjee', 'Saptarshi Kolay']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Sanjoy Ghosh', 'Jitin Singla', 'Ranjana Pathania', 'Ramasare Prasad']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Ranjana Pathania', 'Poonam Choudhary', 'Deepak Sharma', 'Shailly Tomar']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Gaurav Raheja', 'Sanjoy Ghosh']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Prabhjot Singh Chani', 'Shailly Tomar']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Ramasare Prasad']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Shri Ram Yadav']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,V Devadas,"['V Devadas', 'Harsh Chauhan', 'Akhil Upadhyay', 'Partha Roy', 'Prabhjot Singh Chani']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,V Devadas,"['V Devadas', 'Shailly Tomar', 'Saptarshi Kolay', 'Partha Roy', 'Prabhat Kumar Mandal']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,V Devadas,"['V Devadas', 'Shri Ram Yadav', 'Bijan Choudhury']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,V Devadas,"['V Devadas', 'N K Navani', 'Gaurav Raheja', 'Sonal Atreya']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,V Devadas,"['V Devadas', 'Ashwani Kumar Sharma', 'Deepak Sharma']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,V Devadas,"['V Devadas', 'Debabrata Sircar']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,V Devadas,"['V Devadas', 'Arindam Biswas']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,V Devadas,"['V Devadas', 'Shubhajit Sadhukhan']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,V Devadas,"['V Devadas', 'Deepak Sharma']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,V Devadas,"['V Devadas', 'Sachin Suresh Tiwari']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Jaydev Dabas,"['Jaydev Dabas', 'Bijan Choudhury', 'Arindam Biswas', 'Tina Pujara']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Jaydev Dabas,"['Jaydev Dabas', 'Sachin Suresh Tiwari', 'Gaurav Raheja', 'Ram Sateesh Pasupuleti']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Jaydev Dabas,"['Jaydev Dabas', 'Shailly Tomar', 'Arindam Biswas', 'Jitin Singla', 'R. P. Singh']"
