nsf_proposal_links_v1,researcher_name,goodness
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Sasanakul, Inthuorn",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Schooley, Benjamin",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Shazly, Tarek ",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Shepherd, Jeremiah",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Sheth, Amit",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Shimpalee, Sirivatch",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Simin, Grigory",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Smoak, Wilson",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Sockalingam, Subramani ",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Spinale, Frank G.",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Srivastava, Biplav",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Stanford, Thomas G.",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Stiffler, Nick",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Sudarshan, Tangali S.",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Summers, Bill ",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Sur, Sanjib ",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Sutton, Michael",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Taheri-Qazvini, Nader ",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Tan, Wenbin",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Tang, Chuanbing",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Tang, Jijun",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Thatcher, Matt E. ",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Tong, Yan",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Tooren, Michel  van",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Uline, Mark J.",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Valafar, Homayoun",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Valtorta, Marco",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Van Brunt, Vincent",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Vargas, Juan",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Vidal, Jose M. ",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Viparelli, Enrica",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Vitzilaios, Nikolaos (Nikos)",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Vogt, Thomas",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Wang, Guiren",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Wang, Guoan",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Wang, Song",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Wang, Xiaofeng",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Wang, Yi",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Wei, Xiaojun",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Wells, James R.",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"White, Ralph E.",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Williams, Christopher",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Won, Sang Hee",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Wu, Dezhi",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Xu, Songhua",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Xue, Xingjian (Chris) ",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Yoon, Yeomin",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Yu, Lingyu ",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Yuan, Lang",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Zand, Ramtin",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Zhang, Bin",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Zhang, Qi",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Zhou, Caizhi",0.4
https://www.nsf.gov/pubs/2018/nsf18500/nsf18500.htm,"Ziehl, Paul",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Agostinelli, Forest",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Ahmad, Iftikhar",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Alexeev, Oleg S.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Ali, Mohammod",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Ammal, Salai C.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Bakos, Jason D. ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Banerjee, Sourav ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Bayat, Mahmoud",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Bayoumi, Abdel-Moez E. ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Benigni, Andrea",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Berge, Nicole D.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Besmann, Theodore  M.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Bischoff, Jeff ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Blanchette, James  Otto",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Boltin, Nicholas D.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Booth, Kristen",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Brookshire, Robert G., Ph.D.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Broughton, Earnie",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Buell, Duncan A.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Caicedo, Juan",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Carrilho, Leo ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Carver, Wayne",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Chandrashekhar, MVS",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Chao, Yuh J. ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Chaudhry, Hanif",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Chen, Fanglin (Frank)",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Chen, Yinchao",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Chen, Yuche",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Cheng, Xu",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Cole, Casey",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Coman, Paul",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Crichigno, Jorge",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Cui, Taixing",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"De Backer, Wout",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Deng, Xiaomin ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Devereux, Emily",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Dillon, Anthony L",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Dougal, Roger A.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Downey, Austin",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Dryer, Frederick  L. ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Eastman, Caroline M. ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Eberth, John F.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Ebner, Armin D.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Eslambolchi Moghadam, Sara",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Fan, Daping",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Farkas, Csilla ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Farouk, Tanvir   I.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Fenner, Stephen A. ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Fiedler, Kirk",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Flora, Joseph",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Gadala-Maria, Francis",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Gassman, Sarah",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Gatzke, Edward P.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Gerdes, Jr., John H.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Gholizadeh, Sona",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Gibbons, Joseph H.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Ginn, Herbert L.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Giurgiutiu (Jurjutzu), Victor",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Glenn Jr., Odell",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Goharian, Erfan",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Gower, R. Michael",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Gray, Joshua",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Gross, Andrew J.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Gumina, Sharon",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Gürdal, Zafer ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Haj-Hariri, Hossein ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Harik, Ramy",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Henrich, Silke",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Heyden, Andreas",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Hikmet, Neset",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Hoque, Shamia",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Hu, Jianjun",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Hu, Ming",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Huang, Chin-Tser",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Huang, Kevin ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Huang, Xinyu ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Huhns, Michael N.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Humphries, Wilfred Kenneth",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Huray, Paul G.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Huynh, Nathan",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Imran, Jasim",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Jabbari, Esmaiel",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Jabbarzadeh, Ehsan",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Jalilvand, Golareh",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Jamshidi, Pooyan ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Kanapala, Neema ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Karakalos, Stavros G.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Karakchi, Rasha",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Khan, Asif",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Khan, Jamil   A.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Kidane, Addis ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Knight, Travis W.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Koppel, Tarmo",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Lauterbach, Jochen",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Lee, Dongkyu",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Lessner , Susan M.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Lewis, Jeremy ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Li, Chen ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Liu, Chang",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Loiselle, Val",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Luo, Lannan ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Lyons, Jed ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Mandal, Krishna",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Matolak, David",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Matta, Fabio",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Matthews, Catherine",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Matthews, Manton M",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Matthews, Michael A.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"McAnally, A. Steve",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"McCants, Dale ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"McNeill, Stephen ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Meekins, Benjamin H.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Mobli, Mostafa",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Monnier, John R.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Morehouse, Jeff ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Moss, Melissa Ann",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Mullen, Robert L",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Mustain, William E",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Nelakuditi, Srihari",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Nezhad, Cyrus Riahi",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"O'Kane, Jason",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"O'Reilly, James",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Ortiz-Hernandez, Ivelisse",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Pain, Christopher C.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Patel, Chandrashekhar",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Paul, Titan C.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Peters, Wally ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Plante, Portia",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Popov, Branko N.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Potts, Jay",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Qian, Yu",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Ranson, Bill ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Regalbuto, John R.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Regan, Elizabeth A.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Reifsnider, Kenneth ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Rekleitis, Ioannis",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Reynolds, Tony ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Rhodes, Curtis ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Ritter, James A.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Rizos, Dimitris",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Roberts, Elwyn",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Roberts, Kenneth L",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Rocheleau, David ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Rose, John R. ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Sabalowsky, Andrew",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Sadati, Monirosadat (Sanaz)",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Sahin, Alphan ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Santi, Enrico",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Sasanakul, Inthuorn",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Schooley, Benjamin",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Shazly, Tarek ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Shepherd, Jeremiah",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Sheth, Amit",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Shimpalee, Sirivatch",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Simin, Grigory",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Smoak, Wilson",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Sockalingam, Subramani ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Spinale, Frank G.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Srivastava, Biplav",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Stanford, Thomas G.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Stiffler, Nick",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Sudarshan, Tangali S.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Summers, Bill ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Sur, Sanjib ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Sutton, Michael",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Taheri-Qazvini, Nader ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Tan, Wenbin",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Tang, Chuanbing",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Tang, Jijun",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Thatcher, Matt E. ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Tong, Yan",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Tooren, Michel  van",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Uline, Mark J.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Valafar, Homayoun",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Valtorta, Marco",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Van Brunt, Vincent",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Vargas, Juan",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Vidal, Jose M. ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Viparelli, Enrica",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Vitzilaios, Nikolaos (Nikos)",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Vogt, Thomas",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Wang, Guiren",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Wang, Guoan",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Wang, Song",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Wang, Xiaofeng",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Wang, Yi",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Wei, Xiaojun",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Wells, James R.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"White, Ralph E.",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Williams, Christopher",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Won, Sang Hee",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Wu, Dezhi",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Xu, Songhua",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Xue, Xingjian (Chris) ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Yoon, Yeomin",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Yu, Lingyu ",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Yuan, Lang",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Zand, Ramtin",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Zhang, Bin",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Zhang, Qi",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Zhou, Caizhi",0.4
https://www.nsf.gov/pubs/2017/nsf17601/nsf17601.htm,"Ziehl, Paul",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Agostinelli, Forest",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Ahmad, Iftikhar",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Alexeev, Oleg S.",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Ali, Mohammod",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Ammal, Salai C.",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Bakos, Jason D. ",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Banerjee, Sourav ",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Bayat, Mahmoud",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Bayoumi, Abdel-Moez E. ",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Benigni, Andrea",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Berge, Nicole D.",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Besmann, Theodore  M.",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Bischoff, Jeff ",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Blanchette, James  Otto",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Boltin, Nicholas D.",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Booth, Kristen",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Brookshire, Robert G., Ph.D.",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Broughton, Earnie",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Buell, Duncan A.",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Caicedo, Juan",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Carrilho, Leo ",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Carver, Wayne",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Chandrashekhar, MVS",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Chao, Yuh J. ",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Chaudhry, Hanif",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Chen, Fanglin (Frank)",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Chen, Yinchao",0.4
https://www.nsf.gov/pubs/2017/nsf17600/nsf17600.htm,"Chen, Yuche",0.4
