nsf_proposal_links_v0,researcher_name,team
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Avlokita Agrawal', 'Ram Sateesh Pasupuleti', 'Soma Rohatgi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Akhil Upadhyay', 'E Rajasekar', 'R. P. Singh']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Akhil Upadhyay', 'Jaydev Dabas', 'Millie Pant']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Jaydev Dabas', 'Ranjana Pathania', 'Sanjoy Ghosh']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Akhil Upadhyay', 'Poonam Choudhary', 'Saptarshi Kolay']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Akhil Upadhyay', 'Jaydev Dabas', 'Poonam Choudhary']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Sachin Suresh Tiwari', 'Sonal Atreya']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Akhil Upadhyay', 'Jaydev Dabas', 'Sanjoy Ghosh']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'E Rajasekar', 'Sachin Suresh Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Poonam Choudhary', 'Sonal Atreya']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Mahua Mukherjee,"['Mahua Mukherjee', 'Millie Pant', 'Sonal Atreya']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Jaydev Dabas', 'Poonam Choudhary', 'R. P. Singh']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Jaydev Dabas', 'Millie Pant', 'R. P. Singh']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Akhil Upadhyay', 'Jaydev Dabas', 'Millie Pant']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'E Rajasekar', 'Sachin Suresh Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Sachin Suresh Tiwari', 'Smriti Saraswat']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Millie Pant', 'Sonal Atreya']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'E Rajasekar', 'Rajesh Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Ram Sateesh Pasupuleti', 'Sonal Atreya']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Poonam Choudhary', 'Sonal Atreya']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Sanjoy Ghosh', 'Sonal Atreya']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Gaurav Raheja', 'Sachin Suresh Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Avlokita Agrawal', 'Saptarshi Kolay']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Avlokita Agrawal', 'Prince Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Akhil Upadhyay', 'Rajesh Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Harsh Chauhan', 'Saptarshi Kolay']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Gaurav Raheja', 'Rajesh Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Bijan Choudhury', 'Prince Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Bijan Choudhury', 'Saptarshi Kolay']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Ashwani Kumar Sharma', 'Saptarshi Kolay']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,E Rajasekar,"['E Rajasekar', 'Ashwani Kumar Sharma', 'Prince Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'E Rajasekar', 'Rajesh Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Harsh Chauhan', 'V Devadas']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Gaurav Raheja', 'Sachin Suresh Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Arindam Biswas', 'Prince Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Harsh Chauhan', 'Soma Rohatgi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Harsh Chauhan', 'Saptarshi Kolay']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Avlokita Agrawal', 'V Devadas']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Arindam Biswas', 'Saptarshi Kolay']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Avlokita Agrawal', 'Soma Rohatgi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'R. P. Singh', 'Sachin Suresh Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Avlokita Agrawal', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Avlokita Agrawal', 'Deepak Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'E Rajasekar', 'Harsh Chauhan']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Ashwani Kumar Sharma', 'Deepak Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Arindam Biswas', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Harsh Chauhan', 'Ram Sateesh Pasupuleti']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Bijan Choudhury', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Ashwani Kumar Sharma', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Saptarshi Kolay,"['Saptarshi Kolay', 'Arindam Biswas', 'Ram Sateesh Pasupuleti']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Ashwani Kumar Sharma', 'Poonam Choudhary', 'Saptarshi Kolay']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Gaurav Raheja', 'Poonam Choudhary', 'R. P. Singh']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Gaurav Raheja', 'Millie Pant', 'Soma Rohatgi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Gaurav Raheja', 'Jaydev Dabas', 'Millie Pant']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Ashwani Kumar Sharma', 'Jaydev Dabas', 'Poonam Choudhary']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Sachin Suresh Tiwari', 'Soma Rohatgi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'E Rajasekar', 'Sachin Suresh Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Gaurav Raheja', 'Millie Pant', 'R. P. Singh']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Jaydev Dabas', 'Sachin Suresh Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Ramasare Prasad', 'Sachin Suresh Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Poonam Choudhary', 'Sonal Atreya']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Millie Pant', 'Sonal Atreya']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'E Rajasekar', 'Prince Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Deepak Sharma', 'Saptarshi Kolay']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'E Rajasekar', 'Saptarshi Kolay']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Deepak Sharma', 'Prince Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Ashwani Kumar Sharma', 'Sachin Suresh Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Deepak Sharma', 'Jaydev Dabas']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Prince Tiwari', 'Sanjoy Ghosh']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Smriti Saraswat,"['Smriti Saraswat', 'Jaydev Dabas', 'Sanjoy Ghosh']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Rajesh Kumar', 'Sanjoy Ghosh']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Avlokita Agrawal', 'Millie Pant']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Bijan Choudhury', 'Millie Pant']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Ashwani Kumar Sharma', 'Poonam Choudhary']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Prabhjot Singh Chani', 'Ram Sateesh Pasupuleti']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Gaurav Raheja', 'Millie Pant']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Avlokita Agrawal', 'Poonam Choudhary']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Ashwani Kumar Sharma', 'Millie Pant']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Prabhjot Singh Chani', 'Sanjoy Ghosh']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Sonal Atreya,"['Sonal Atreya', 'Gaurav Raheja', 'Poonam Choudhary']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'Ashwani Kumar Sharma', 'E Rajasekar', 'Poonam Choudhary']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'Ashwani Kumar Sharma', 'E Rajasekar', 'Gaurav Raheja']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'Akhil Upadhyay', 'E Rajasekar', 'Gaurav Raheja']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'E Rajasekar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'Ashwani Kumar Sharma', 'Deepak Sharma', 'Jaydev Dabas']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'Gaurav Raheja', 'Millie Pant', 'Shubhajit Sadhukhan']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'Akhil Upadhyay', 'Gaurav Raheja', 'Ram Sateesh Pasupuleti']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'E Rajasekar', 'Gaurav Raheja', 'Jaydev Dabas']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'Sachin Suresh Tiwari', 'Smriti Saraswat']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Tina Pujara,"['Tina Pujara', 'Arindam Biswas', 'Deepak Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Akhil Upadhyay', 'Millie Pant', 'Rajesh Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Millie Pant', 'Prabhjot Singh Chani', 'R. P. Singh']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'E Rajasekar', 'Gaurav Raheja', 'Soma Rohatgi']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Harsh Chauhan', 'Poonam Choudhary', 'R. P. Singh']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Avlokita Agrawal', 'Poonam Choudhary', 'R. P. Singh']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Sachin Suresh Tiwari', 'Smriti Saraswat']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Ranjana Pathania', 'Sachin Suresh Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'R. P. Singh', 'Sachin Suresh Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Sachin Suresh Tiwari', 'Shubhajit Sadhukhan']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Deepak Sharma', 'Rajesh Kumar']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,V Devadas,"['V Devadas', 'Akhil Upadhyay', 'Bijan Choudhury', 'Poonam Choudhary']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,V Devadas,"['V Devadas', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Millie Pant']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,V Devadas,"['V Devadas', 'E Rajasekar', 'Sachin Suresh Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,V Devadas,"['V Devadas', 'R. P. Singh', 'Sachin Suresh Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,V Devadas,"['V Devadas', 'Harsh Chauhan', 'Ram Sateesh Pasupuleti']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,V Devadas,"['V Devadas', 'Arindam Biswas', 'Deepak Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,V Devadas,"['V Devadas', 'Deepak Sharma', 'Harsh Chauhan']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,V Devadas,"['V Devadas', 'Avlokita Agrawal', 'Ram Sateesh Pasupuleti']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,V Devadas,"['V Devadas', 'Ashwani Kumar Sharma', 'Deepak Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,V Devadas,"['V Devadas', 'Bijan Choudhury', 'Deepak Sharma']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Jaydev Dabas,"['Jaydev Dabas', 'E Rajasekar', 'Gaurav Raheja', 'Millie Pant']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Jaydev Dabas,"['Jaydev Dabas', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Millie Pant']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Jaydev Dabas,"['Jaydev Dabas', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Poonam Choudhary']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Jaydev Dabas,"['Jaydev Dabas', 'Akhil Upadhyay', 'Gaurav Raheja', 'Millie Pant']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Jaydev Dabas,"['Jaydev Dabas', 'Ranjana Pathania', 'Sachin Suresh Tiwari']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Jaydev Dabas,"['Jaydev Dabas', 'Sachin Suresh Tiwari', 'Shubhajit Sadhukhan']"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,Jaydev Dabas,"['Jaydev Dabas', 'R. P. Singh', 'Sachin Suresh Tiwari']"
