proposal_link,researcher_name,rank_in_pool,cosine_sim
https://www.nsf.gov/pubs/2016/nsf16613/nsf16613.htm,"Boltin, Nicholas D.",44,0.2762134373188019
https://www.nsf.gov/pubs/2016/nsf16613/nsf16613.htm,"Rizos, Dimitris",45,0.2749110460281372
https://www.nsf.gov/pubs/2016/nsf16613/nsf16613.htm,"Tang, Jijun",46,0.27442362904548645
https://www.nsf.gov/pubs/2016/nsf16613/nsf16613.htm,"Bischoff, Jeff ",47,0.27427297830581665
https://www.nsf.gov/pubs/2016/nsf16613/nsf16613.htm,"Monnier, John R.",48,0.2742578983306885
https://www.nsf.gov/pubs/2016/nsf16613/nsf16613.htm,"Loiselle, Val",49,0.2718837261199951
https://www.nsf.gov/pubs/2016/nsf16613/nsf16613.htm,"Li, Chen ",50,0.2711222767829895
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Yu, Lingyu ",1,0.3849030137062073
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Downey, Austin",2,0.3611324727535248
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Goharian, Erfan",3,0.3525388240814209
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Sasanakul, Inthuorn",4,0.3384090065956116
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Ziehl, Paul",5,0.33836570382118225
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Humphries, Wilfred Kenneth",6,0.3377571702003479
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Gassman, Sarah",7,0.33260855078697205
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Bayat, Mahmoud",8,0.327232301235199
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Banerjee, Sourav ",9,0.3209899067878723
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Qian, Yu",10,0.32053881883621216
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Sahin, Alphan ",11,0.3202977776527405
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Dougal, Roger A.",12,0.3112732768058777
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Sur, Sanjib ",13,0.3107546865940094
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Viparelli, Enrica",14,0.30679330229759216
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Wang, Guiren",15,0.30640533566474915
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Cheng, Xu",16,0.30385497212409973
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Loiselle, Val",17,0.30381354689598083
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Rose, John R. ",18,0.30231764912605286
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Boltin, Nicholas D.",19,0.2940865755081177
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Smoak, Wilson",20,0.29280179738998413
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Gray, Joshua",21,0.2917054295539856
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Xue, Xingjian (Chris) ",22,0.28845643997192383
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Roberts, Elwyn",23,0.2855318486690521
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Vogt, Thomas",24,0.2821396291255951
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Brookshire, Robert G., Ph.D.",25,0.28201448917388916
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Pain, Christopher C.",26,0.28188398480415344
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Lyons, Jed ",27,0.2805340886116028
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Xu, Songhua",28,0.27814921736717224
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Reifsnider, Kenneth ",29,0.2775333821773529
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Dillon, Anthony L",30,0.27686333656311035
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Ahmad, Iftikhar",31,0.27465346455574036
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Broughton, Earnie",32,0.27399343252182007
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Gholizadeh, Sona",33,0.2735506296157837
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Hikmet, Neset",34,0.2672750949859619
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Knight, Travis W.",35,0.26613515615463257
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Cole, Casey",36,0.26142647862434387
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Schooley, Benjamin",37,0.25845447182655334
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Crichigno, Jorge",38,0.258396714925766
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Huang, Chin-Tser",39,0.2574172616004944
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Coman, Paul",40,0.2565159797668457
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Henrich, Silke",41,0.25625044107437134
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Eberth, John F.",42,0.25580349564552307
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Ali, Mohammod",43,0.2550301253795624
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Tooren, Michel  van",44,0.2546112537384033
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Hu, Jianjun",45,0.25292059779167175
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Wei, Xiaojun",46,0.25224635004997253
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Cui, Taixing",47,0.2505458891391754
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Nelakuditi, Srihari",48,0.2502710223197937
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Wang, Song",49,0.2500584125518799
https://www.nsf.gov/pubs/2016/nsf16611/nsf16611.htm,"Farouk, Tanvir   I.",50,0.24711906909942627
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Stiffler, Nick",1,0.4862670302391052
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"O'Kane, Jason",2,0.4862670302391052
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Valtorta, Marco",3,0.4435462951660156
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Chen, Yuche",4,0.4214280843734741
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Rekleitis, Ioannis",5,0.4105871915817261
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Zhang, Qi",6,0.4023094177246094
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Vidal, Jose M. ",7,0.39353233575820923
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Vitzilaios, Nikolaos (Nikos)",8,0.3863268196582794
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Srivastava, Biplav",9,0.381429523229599
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Jamshidi, Pooyan ",10,0.36871981620788574
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Sheth, Amit",11,0.3633108139038086
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Crichigno, Jorge",12,0.34398049116134644
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Koppel, Tarmo",13,0.34238260984420776
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Huang, Chin-Tser",14,0.3392212986946106
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Downey, Austin",15,0.3345704674720764
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Sahin, Alphan ",16,0.3327982425689697
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Agostinelli, Forest",17,0.33108484745025635
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Huhns, Michael N.",18,0.32930630445480347
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Brookshire, Robert G., Ph.D.",19,0.3119759261608124
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Wang, Song",20,0.29915136098861694
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Zand, Ramtin",21,0.2957113981246948
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Harik, Ramy",22,0.2945238947868347
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Gerdes, Jr., John H.",23,0.29114165902137756
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Bakos, Jason D. ",24,0.28750449419021606
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Ranson, Bill ",25,0.2799485921859741
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Karakchi, Rasha",26,0.27422404289245605
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Bayat, Mahmoud",27,0.27121496200561523
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Tang, Jijun",28,0.265654981136322
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Broughton, Earnie",29,0.2648438513278961
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Yu, Lingyu ",30,0.2638956904411316
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Peters, Wally ",31,0.26016733050346375
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Hu, Jianjun",32,0.2599273920059204
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Wang, Yi",33,0.2547166347503662
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Nelakuditi, Srihari",34,0.25303027033805847
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Valafar, Homayoun",35,0.2486233413219452
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Xu, Songhua",36,0.24382436275482178
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Tong, Yan",37,0.2351987659931183
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Tooren, Michel  van",38,0.2324160933494568
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Ziehl, Paul",39,0.22542212903499603
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Goharian, Erfan",40,0.22442036867141724
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"McNeill, Stephen ",41,0.21944189071655273
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Boltin, Nicholas D.",42,0.2178850769996643
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Schooley, Benjamin",43,0.21418949961662292
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Dougal, Roger A.",44,0.2141544371843338
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Gürdal, Zafer ",45,0.21410751342773438
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Wu, Dezhi",46,0.21333007514476776
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Rocheleau, David ",47,0.21144892275333405
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Heyden, Andreas",48,0.2078368365764618
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Gumina, Sharon",49,0.2028668224811554
https://www.nsf.gov/pubs/2016/nsf16608/nsf16608.htm,"Luo, Lannan ",50,0.2001509964466095
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Fenner, Stephen A. ",1,0.4840833246707916
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Tang, Jijun",2,0.44173336029052734
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Cole, Casey",3,0.4361676573753357
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Zand, Ramtin",4,0.4355486333370209
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Valafar, Homayoun",5,0.42975205183029175
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Hu, Jianjun",6,0.3984900414943695
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Agostinelli, Forest",7,0.3546447455883026
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Rose, John R. ",8,0.35220015048980713
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Zhang, Qi",9,0.3380097448825836
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Peters, Wally ",10,0.3316686451435089
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"McNeill, Stephen ",11,0.3252260088920593
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Sheth, Amit",12,0.32134464383125305
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Huhns, Michael N.",13,0.3197953701019287
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Jamshidi, Pooyan ",14,0.3098556399345398
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Matthews, Manton M",15,0.30978652834892273
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Vidal, Jose M. ",16,0.307145357131958
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Chen, Yuche",17,0.2989007532596588
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Valtorta, Marco",18,0.2962152361869812
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Vargas, Juan",19,0.2888432741165161
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Heyden, Andreas",20,0.286197304725647
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Rhodes, Curtis ",21,0.2860409617424011
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Brookshire, Robert G., Ph.D.",22,0.28486335277557373
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Wang, Song",23,0.2846072316169739
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Vitzilaios, Nikolaos (Nikos)",24,0.28148916363716125
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Bischoff, Jeff ",25,0.27614036202430725
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Ranson, Bill ",26,0.2701115310192108
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Koppel, Tarmo",27,0.2691071629524231
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Stiffler, Nick",28,0.2659403383731842
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"O'Kane, Jason",29,0.2659403383731842
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Flora, Joseph",30,0.26421019434928894
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Xu, Songhua",31,0.26261505484580994
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Uline, Mark J.",32,0.2619345784187317
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Pain, Christopher C.",33,0.2605687081813812
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Santi, Enrico",34,0.25752896070480347
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Farouk, Tanvir   I.",35,0.2536882758140564
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Gürdal, Zafer ",36,0.2514033019542694
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Bakos, Jason D. ",37,0.2504807710647583
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Sutton, Michael",38,0.24668236076831818
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Karakchi, Rasha",39,0.24663446843624115
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"McCants, Dale ",40,0.24227383732795715
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Tong, Yan",41,0.2397077977657318
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Boltin, Nicholas D.",42,0.23802489042282104
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Shimpalee, Sirivatch",43,0.2372891902923584
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Deng, Xiaomin ",44,0.23679876327514648
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Cui, Taixing",45,0.2346336841583252
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Khan, Jamil   A.",46,0.23307456076145172
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Sockalingam, Subramani ",47,0.22883057594299316
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Schooley, Benjamin",48,0.22777493298053741
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Sabalowsky, Andrew",49,0.22624020278453827
https://www.nsf.gov/pubs/2016/nsf16607/nsf16607.htm,"Sudarshan, Tangali S.",50,0.22425028681755066
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Karakchi, Rasha",1,0.48633480072021484
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Zand, Ramtin",2,0.4180060625076294
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Bakos, Jason D. ",3,0.3907550573348999
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Wang, Yi",4,0.35858064889907837
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Crichigno, Jorge",5,0.3114739954471588
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Chen, Yuche",6,0.29759061336517334
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Huhns, Michael N.",7,0.2963230013847351
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Sur, Sanjib ",8,0.2959255278110504
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Brookshire, Robert G., Ph.D.",9,0.2839266359806061
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Hu, Jianjun",10,0.2682779133319855
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Dougal, Roger A.",11,0.2650766968727112
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Ahmad, Iftikhar",12,0.26007047295570374
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Rose, John R. ",13,0.2564767301082611
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Huang, Chin-Tser",14,0.2537538707256317
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Nelakuditi, Srihari",15,0.25227421522140503
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Sheth, Amit",16,0.25224006175994873
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Jalilvand, Golareh",17,0.2485017478466034
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Srivastava, Biplav",18,0.24778437614440918
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Fenner, Stephen A. ",19,0.24688133597373962
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Vargas, Juan",20,0.23948922753334045
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Booth, Kristen",21,0.23395991325378418
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Luo, Lannan ",22,0.23276327550411224
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Wu, Dezhi",23,0.2326466292142868
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Gerdes, Jr., John H.",24,0.23216386139392853
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Jamshidi, Pooyan ",25,0.22709041833877563
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Hu, Ming",26,0.2267836034297943
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Smoak, Wilson",27,0.2266138792037964
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Paul, Titan C.",28,0.2255726307630539
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Gatzke, Edward P.",29,0.22317390143871307
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Harik, Ramy",30,0.22280298173427582
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Koppel, Tarmo",31,0.2208297699689865
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Ziehl, Paul",32,0.21452873945236206
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Buell, Duncan A.",33,0.2124190777540207
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Valafar, Homayoun",34,0.20822930335998535
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"McCants, Dale ",35,0.20370420813560486
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Summers, Bill ",36,0.20323674380779266
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Wang, Guiren",37,0.2030695676803589
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Nezhad, Cyrus Riahi",38,0.20294618606567383
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Tang, Jijun",39,0.20119279623031616
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Ali, Mohammod",40,0.20017817616462708
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Tooren, Michel  van",41,0.19951975345611572
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Agostinelli, Forest",42,0.1981777548789978
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Vidal, Jose M. ",43,0.19534052908420563
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Van Brunt, Vincent",44,0.19479894638061523
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Santi, Enrico",45,0.19286328554153442
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Gürdal, Zafer ",46,0.19158899784088135
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Eastman, Caroline M. ",47,0.18887859582901
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Boltin, Nicholas D.",48,0.18717452883720398
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Karakalos, Stavros G.",49,0.1868639439344406
https://www.nsf.gov/pubs/2016/nsf16605/nsf16605.htm,"Fiedler, Kirk",50,0.18640977144241333
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Jalilvand, Golareh",1,0.460554301738739
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"McCants, Dale ",2,0.4382680654525757
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Wang, Yi",3,0.43465253710746765
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Wei, Xiaojun",4,0.4022817611694336
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Hu, Ming",5,0.4005451500415802
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Roberts, Kenneth L",6,0.3995940089225769
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Rose, John R. ",7,0.39075544476509094
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Wang, Guiren",8,0.38434314727783203
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Li, Chen ",9,0.3808131217956543
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Lauterbach, Jochen",10,0.36989638209342957
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Gross, Andrew J.",11,0.3679690361022949
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Zand, Ramtin",12,0.3673110604286194
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Nezhad, Cyrus Riahi",13,0.35989081859588623
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Chandrashekhar, MVS",14,0.35433119535446167
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Xue, Xingjian (Chris) ",15,0.3505372405052185
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Heyden, Andreas",16,0.34682363271713257
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Yoon, Yeomin",17,0.34580370783805847
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"De Backer, Wout",18,0.3432273268699646
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Karakchi, Rasha",19,0.3371637463569641
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Tooren, Michel  van",20,0.32713600993156433
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Mustain, William E",21,0.32532089948654175
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Cheng, Xu",22,0.32289546728134155
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Reifsnider, Kenneth ",23,0.31738564372062683
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Harik, Ramy",24,0.31619423627853394
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Berge, Nicole D.",25,0.3142856955528259
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Lee, Dongkyu",26,0.31362831592559814
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Roberts, Elwyn",27,0.3091241717338562
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Gerdes, Jr., John H.",28,0.30207082629203796
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Yuan, Lang",29,0.30145958065986633
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Gürdal, Zafer ",30,0.2984986901283264
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Smoak, Wilson",31,0.2976066768169403
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Chen, Fanglin (Frank)",32,0.29434603452682495
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Crichigno, Jorge",33,0.29386505484580994
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Deng, Xiaomin ",34,0.29325830936431885
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Taheri-Qazvini, Nader ",35,0.29156655073165894
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Chen, Yuche",36,0.29030025005340576
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Bakos, Jason D. ",37,0.28411632776260376
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Paul, Titan C.",38,0.282798707485199
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Glenn Jr., Odell",39,0.28235530853271484
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Knight, Travis W.",40,0.2798241376876831
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Tang, Chuanbing",41,0.2794598639011383
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Jabbari, Esmaiel",42,0.27945178747177124
https://www.nsf.gov/pubs/2016/nsf16604/nsf16604.htm,"Loiselle, Val",43,0.2783668637275696
