all_skills
city mission
smart city mission
appreciation
urbanization
engineering
responsibility
smart city
urban
challenging problem
city building
accolade
diffusion
needed focus
cursive handwriting
sentiment analysis
complex puzzle
global warming
building
monitoring mechanism
nikhat parvez
commitment
model
premier
new zealand
new dwelling
fundamental
akhilesh
architecture
institution
increase population
north
hei
historical
sandeep
building control
immersive experience
teaching practice
campus
architect
architectural approach
attempt
sterile abstract modernism
exist literature
approachesnon rhetoric
sterile abstract
failure
railway station
social thinking
critical regionalism
traditional teaching
city
diverse campus
rhetoric design
traditional teaching practice
share
interview
multidimensional
abstract modernism
approachesnon rhetoric design
million toilet
architectural
enabling environment
environment
thinking outlook
design culture
visual impairment
social thinking outlook
general
event
sustainable total
modeling
low density
urban sprawl
fragile infrastructure
open overlay panel
asian region
overlay panel
aptitude
integrated digital
global population
graduation
educational institution
geographical
design communication
sustainable total living
low density urban sprawl
digital interface
integrated digital interface
shankar
total living
density urban
disaster
situation
shaila bantanur
open overlay
demand
propose office
component
old bhubaneswar precinct
cum hydro
cost housing
sacred site
rahman azari
internal service
prime religious heritage site
office cum
wall element
low cost housing scheme
energy simulation
illinois
propose office cum hydro turbine test lab
implication
embody energy rate
thermal discomfort
embody energy
energy simulation test
test lab
religious heritage
low cost
energy rate
traveller
hydro turbine
travel experience
heritage site
window wall ratio
bhubaneswar precinct
wall ratio
energy consumption
simulation test
prime religious
housing scheme
old bhubaneswar
army cantonment
window wall
turbine test
paradigm shift
climate severity
wall material
heat conduction
composite climate
transient heat conduction
indoor lighting
storeye building
dimensional model
enclosure wall
climate severity variation
arcgis software
thermal property
building construction
build enclosure
severity variation
zone civil
building construction industry
east
residential zone civil line
software
climate datum
climatic condition
multi storeye
civil line
multi storeye building
building wall material
building wall
residential zone
construction industry
transient heat
increase
carbon emission
build enclosure wall
design aid
power structure
collection
keynote talk
financial
disaster risk reduction
mass underwater
chaos chaos
disaster risk
hydro power
underwater concreting
histopathology image
chaos chaos intermittency
great shift
oral histopathology image
quality peer
pace
urbanization crime
oral histopathology
chicago loop
memory storage
disaster management
mega hydro
ajoy ray
ramgopal rao
risk reduction
mechanism synthesis
renowned architect
novel approach
chaos intermittency
mega hydro power structure
statistical
mass underwater concreting
iisc bengaluru
medicine label
snflandrc olarak
urban heat
greening
edilen naive
nishath salma
temel istatistiksel
volunteer
colleague
kullanm bir
use
large dedicated group
connected intelligence
manufacture enterprise
large dedicated
istatistiksel snflandrclardan
design
capacity building
tercih edilen
urban heat island effect
tercih edilen naive bayes
bir snflandrc
heat island
naive bayes
sphere
temel istatistiksel snflandrclardan
great productivity
translational interdisciplinary capacity building
translational interdisciplinary
kullanm bir snflandrc olarak
interdisciplinary capacity
dedicated group
island effect
ghg emission
auto rickshaw
economic industrial
public transportation
give
demand management
green house gas
sixth
house gas
survival
transfer facility
transportation sector
management instrument
static geometry
para transit
fluidize bed
demand management instrument
vortex chamber
fold growth
dixit approach
important mode
metro station
healthy environment
green house
tall building
vidya dahejia
sanskrit word
economic policy
reflection
liberalized economic policy
chair
koti banal architecture
image
koti banal
guidance
great consumer
banal architecture
indigenous reality
vishal
interior architect
decade
lopsided growth
nagaria
dwivedi
surname
woman
liberalized economic
combination
kusum
intelligent
master
biomedical engineering
public space
senate
bachelor
significance
joint tech
rediscovery
taxonomy
synchronously grow cardiacum
social group
public open
open space
pleasant social
lpez camp
bicycle safety
sustainable accommodation
grow cardiacum
asia
sense
safe sustainable
synchronously grow
public open space
feedback evaluation
jordi lpez
cristians pel socialisme
cytological morphological technique
populous continent
cristians pel
safe sustainable accommodation
anopheline mosquito
large populous continent
large populous
pel socialisme
quan jordi lpez camp
ultraviolet radiosensitivity
population
important part
pleasant social relationship
cytological morphological
principal concern
generation cycle
social relationship
quan jordi
morphological technique
compan recerq
emmanouil chaniotakis
band position
low latency
waste
proper drug
conventional deadline
constantinos antoniou
elemental sulfur
building material
corba
computational drug
latency quality
traditional building
drug design
computational drug design
scalable low latency quality
bipolar plate
stainless steel
bandgap alignment
common building material
late advance
housing market
vibrant housing
proper drug design
critical feature
rural
intelligent technique
electrical conductivity
adsorption behavior
sulfurrich copolymer
rental housing
scalable low
common building
characterization facility
vibrant housing market
corporation
distinguished climate
rapid vehicular growth
suggestion
raclise feat
vehicular growth
feat ore
ali ali
oif iisiiig
survey
theory
iisiiig lliiaptaijrili
case
rapid vehicular
urban climate
rapid pace
urban migration
ali ali raclise feat ore oif iisiiig lliiaptaijrili
aspect
economic upsurge
dynamic technique
supervision
ali raclise
pillai
waste quantity
rapid urbanization
migration economic
ore oif
urban migration economic upsurge
approximate controllability
controllability problem
functional differential
integro differential
impulsive differential
fractional impulsive
fractional evolution
investigation
order semilinear
functional integro
differential equation
framework
approximate controllability problem
class
evolution equation
existence
semilinear evolution
fractional functional
fractional integral
abstract fractional functional integro differential equation
abstract fractional
boundary value
impulsive fractional
solution
fractional evolution equation
value problem
jay
semilinear impulsive functional differential
integral boundary
continuous dependence
order
fractional impulsive differential equation
impulsive differential equation
impulsive fractional integral boundary value problem
impulsive functional
existence uniqueness
fractional order
impulsive fractional order semilinear evolution equation
semilinear impulsive
particle swarm
optimization algorithm
optimization problem
new variant
popular multi
novlty
artificial bee colony
global optimization
supply chain management
sector educational supply chain management
hybrid phase
swarm optimization
applied
chain management
global optimization problem
hybrid phase global optimization algorithm
variant
efficiency
improved version
bee colony
popular multi optimization algorithm nsga
algorithm nsga
phase global
sector educational
particle swarm optimization
artificial bee
extensive
multi optimization
nineteen academic
educational supply
supply chain
approximate solution
wave propagation
geometrical acoustic
basic equation
amplitude frequency
modified equal width wave equation
well approximate
modify
small amplitude wave
frequency asymptotic
approximate analytic solution
numerical solution
analysis method
well approximate solution
senior undergraduate
weakly non linear geometrical acoustic theory
variational iteration method
exact solitary wave solution
reduced differential transform method
differential transform
amplitude wave
reduced differential
analytic solution
weakly non
homotopy analysis method
non linear
variational iteration
iteration method
shock wave propagation
acoustic theory
homotopy analysis
wave solution
modified equal
solitary wave
asymptotic solution
linear geometrical
small amplitude
transform method
wave equation
equal width
small amplitude frequency asymptotic solution
shock wave
approximate analytic
far behaviour
width wave
exact solitary
exact solution
carcinogen
lucrative target
key
dye decolorize
oxidation reaction
peroxidase family
biotechnological
dye decolorize peroxidase
mhrd
pest management regime
pest management
gaussian software
crystallographic unit
serine protease
heme peroxidase
chitin metabolic pathway
macromolecular crystallographic
endocrine disruptor
kda serine
decolorize peroxidase
plasticizer
computational facility
individual unit
latex
savita
unique heme peroxidase family
unique heme
metabolic pathway
fibrinolytic activity
kda serine protease
material
macromolecular crystallographic unit
management regime
chitin metabolic
farnesol dehydrogenase
electrical communication
haloalkaliphilic bacterium
allahabad
stress condition
cold flow
azo dye
west bohemia
crude glycerol
flow property
electronics electrical communication engineering
soil sample
enrich branched
direct guidance
fatty acid
hypersaline environment
important product
trehalose biosynthesis
biodiesel manufacturing industry
china nishchal verma
china nishchal
industrially important
industrially important product
manufacturing industry
novel haloalkaliphilic
biodiesel manufacturing
sambhar lake
novel haloalkaliphilic bacterium
nishchal verma
sponsor
cold flow property
microbial remediation
branched chain
oxidation stability
electronics electrical
communication engineering
chain fatty
fuli zhejiang
enrich branched chain fatty acid
time course variation
bear adventitious
dual band
cell suspension
extracellular matrix
artificial bone
ideal scaffold
tropical palm
remarkable nutritional
nutritional value health protective property
dual band operation
course variation
remarkable nutritional value
hplc method
graphene patch
active coumarin
economically important tropical palm fruit
suspension culture
quality attribute
important quality
palm fruit
nutritionally important
bone graft
reverse phase
nutritional value
patch antenna
biologically active coumarin
coconut water
crown root
band operation
highly derive
shoot bear
simultaneous determination
medicinal plant
cell suspension culture
value health
presence
artificial bone graft substitute
health protective
molecular mechanism
graphene patch antenna
graft substitute
highly derive fibrous root
economically important
time course
nutritionally important quality attribute
protective property
important tropical
coconut product
ruta chalepensis
adventitious crown
shoot bear adventitious crown root
biologically active
fibrous root
derive fibrous
endosperm
highly functionalize isochroman
scale rearrangement
inflammatory property
multifunctional bilayere dermal patch
hybrid layered manufacturing
lead zirconate
condition
inhibit growth
multifunctional bilayere
bilayere dermal
nmr
highly enantio diastereoselective synthesis
antibacterial antioxidant anti inflammatory property
change memory
phase change memory pcm cell
graftversushost disease
decrease
ultrathin titanium oxynitride
rapid manufacturing
thin lead zirconate titanate
functionalize isochroman
layered manufacturing
hybrid layered
structural relaxation
antibacterial antioxidant
titanium oxynitride
ferroelectric film
thin lead
diastereoselective synthesis
organocatalyze domino reaction
ultrathin titanium
dermal patch
phase change
organocatalyze domino
cardiac ischemia
metallic object
domino reaction
atomic scale
single crystal
phase change memory
chalcogenide material
enantio diastereoselective
pcm cell
zirconate titanate
atomic scale rearrangement
secure model
antioxidant anti
electrical property
memory pcm
anti inflammatory
highly enantio
highly functionalize
cytokine production
implant material
intriguing fluorescence
novel method
rri bangalore
functionalize carbon
nanoscale carrier
reji philip
pramod orcid
multi resistant organism
clinically orthopaedic implant material
fluorescent carbon
intriguing fluorescence property
multicolour fluorescent
currently available
scan facility
surface functionalize carbon dot
lot
orcid logo
prevalence
waste biomass
biological
uday
multifunctional nanoscale
organic inorganic
multifunctional nanoscale carrier
catalytic cys
available medication
currently available medication
nanoscale material
carbon dot
resistant organism
orthopaedic implant
honey john
organic inorganic content
pramod orcid logo
replacement
fluorescence property
multicolour fluorescent carbon dot
multi resistant
polyethylene glycol
inorganic content
clinically orthopaedic
ineffective treatment
surface functionalize
conformational behavior
long reaction time
momordica charantia
drawback
momordica charantia seed
edible crop
establish synthetic route
min
suitability
double distilled
synthetic route
cold room
twitter analytic
polymer
distilled water
select cultivar
reaction time
nano facility
nutritional quality
reaction condition
large amount
long reaction
moisten blotting
double distilled water
thermal degradation
central facility
charantia seed
establish synthetic
proteomic lab
lab
bacterial biofilm
magnetic resonance
recent advance
biofilm architecture
carbon footprint
promising alternative
throughput fingerprinting technique
grow
resistance
nuclear magnetic
nmrbase metabolomic
blood sample
deteriorate
environmental pollution
healthy human volunteer
metabolomic approach
throughput fingerprinting
recurrent antimicrobial
antifungal resistance
open overlay panel shweta tripathi
petroleum fuel
nuclear magnetic resonance
fingerprinting technique
human volunteer
healthy human
recurrent antimicrobial agent
nmrbase metabolomic approach
rate
panel shweta
shweta tripathi
antimicrobial agent
microalgal lipid
land
sparc
bioactive molecule
