proposal_link,title,skills,researcher_name,team,goodness
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Smriti Saraswat,"[['Smriti Saraswat', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar'], ['Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['Smriti Saraswat', 'Rajesh Kumar']]","[0.575, 0.55, 0.55]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Sonal Atreya,"[['Sonal Atreya', 'Smriti Saraswat', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti'], ['Sonal Atreya', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['Sonal Atreya', 'Rajesh Kumar', 'Smriti Saraswat'], ['Sonal Atreya', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Tina Pujara,"[['Tina Pujara', 'Rajesh Kumar', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['Tina Pujara', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['Tina Pujara', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar'], ['Tina Pujara', 'Rajesh Kumar', 'Smriti Saraswat']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Uttam Kumar Roy,"[['Uttam Kumar Roy', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar', 'Smriti Saraswat'], ['Uttam Kumar Roy', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['Uttam Kumar Roy', 'Smriti Saraswat', 'Rajesh Kumar'], ['Uttam Kumar Roy', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",V Devadas,"[['V Devadas', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['V Devadas', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['V Devadas', 'Smriti Saraswat', 'Rajesh Kumar'], ['V Devadas', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Jaydev Dabas,"[['Jaydev Dabas', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar'], ['Jaydev Dabas', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['Jaydev Dabas', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar'], ['Jaydev Dabas', 'Rajesh Kumar', 'Smriti Saraswat']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Millie Pant,"[['Millie Pant', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar', 'Smriti Saraswat'], ['Millie Pant', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['Millie Pant', 'Rajesh Kumar', 'Smriti Saraswat'], ['Millie Pant', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Rajan Arora,"[['Rajan Arora', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['Rajan Arora', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['Rajan Arora', 'Rajesh Kumar', 'Smriti Saraswat'], ['Rajan Arora', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Ashwani Kumar Sharma,"[['Ashwani Kumar Sharma', 'Smriti Saraswat', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti'], ['Ashwani Kumar Sharma', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['Ashwani Kumar Sharma', 'Rajesh Kumar', 'Smriti Saraswat'], ['Ashwani Kumar Sharma', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Bijan Choudhury,"[['Bijan Choudhury', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar'], ['Bijan Choudhury', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['Bijan Choudhury', 'Rajesh Kumar', 'Smriti Saraswat'], ['Bijan Choudhury', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Debabrata Sircar,"[['Debabrata Sircar', 'Smriti Saraswat', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti'], ['Debabrata Sircar', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['Debabrata Sircar', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar'], ['Debabrata Sircar', 'Rajesh Kumar', 'Smriti Saraswat']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Deepak Sharma,"[['Deepak Sharma', 'Smriti Saraswat', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti'], ['Deepak Sharma', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['Deepak Sharma', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar'], ['Deepak Sharma', 'Rajesh Kumar', 'Smriti Saraswat']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",P Gopinath,"[['P Gopinath', 'Smriti Saraswat', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti'], ['P Gopinath', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['P Gopinath', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar'], ['P Gopinath', 'Rajesh Kumar', 'Smriti Saraswat']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Harsh Chauhan,"[['Harsh Chauhan', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar', 'Smriti Saraswat'], ['Harsh Chauhan', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['Harsh Chauhan', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar'], ['Harsh Chauhan', 'Rajesh Kumar', 'Smriti Saraswat']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Srinivas Kiran Ambatipudi,"[['Srinivas Kiran Ambatipudi', 'Smriti Saraswat', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti'], ['Srinivas Kiran Ambatipudi', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['Srinivas Kiran Ambatipudi', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar'], ['Srinivas Kiran Ambatipudi', 'Rajesh Kumar', 'Smriti Saraswat']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Krishna Mohan Poluri,"[['Krishna Mohan Poluri', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar'], ['Krishna Mohan Poluri', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['Krishna Mohan Poluri', 'Rajesh Kumar', 'Smriti Saraswat'], ['Krishna Mohan Poluri', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Maya S.Nair,"[['Maya S.Nair', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar', 'Smriti Saraswat'], ['Maya S.Nair', 'Smriti Saraswat', 'Rajesh Kumar'], ['Maya S.Nair', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['Maya S.Nair', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",N K Navani,"[['N K Navani', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar', 'Smriti Saraswat'], ['N K Navani', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['N K Navani', 'Smriti Saraswat', 'Rajesh Kumar'], ['N K Navani', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Partha Roy,"[['Partha Roy', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['Partha Roy', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['Partha Roy', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar'], ['Partha Roy', 'Rajesh Kumar', 'Smriti Saraswat']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Poonam Choudhary,"[['Poonam Choudhary', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar'], ['Poonam Choudhary', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['Poonam Choudhary', 'Smriti Saraswat', 'Rajesh Kumar'], ['Poonam Choudhary', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Prabhat Kumar Mandal,"[['Prabhat Kumar Mandal', 'Rajesh Kumar', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['Prabhat Kumar Mandal', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['Prabhat Kumar Mandal', 'Rajesh Kumar', 'Smriti Saraswat'], ['Prabhat Kumar Mandal', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Pranita P Sarangi,"[['Pranita P Sarangi', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat', 'Rajesh Kumar'], ['Pranita P Sarangi', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['Pranita P Sarangi', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar'], ['Pranita P Sarangi', 'Rajesh Kumar', 'Smriti Saraswat']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Pravindra Kumar,"[['Pravindra Kumar', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat', 'Rajesh Kumar'], ['Pravindra Kumar', 'Smriti Saraswat', 'Rajesh Kumar'], ['Pravindra Kumar', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['Pravindra Kumar', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Prince Tiwari,"[['Prince Tiwari', 'Smriti Saraswat', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti'], ['Prince Tiwari', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['Prince Tiwari', 'Rajesh Kumar', 'Smriti Saraswat'], ['Prince Tiwari', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",R. P. Singh,"[['R. P. Singh', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar', 'Smriti Saraswat'], ['R. P. Singh', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['R. P. Singh', 'Rajesh Kumar', 'Smriti Saraswat'], ['R. P. Singh', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Ramasare Prasad,"[['Ramasare Prasad', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar', 'Smriti Saraswat'], ['Ramasare Prasad', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['Ramasare Prasad', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar'], ['Ramasare Prasad', 'Rajesh Kumar', 'Smriti Saraswat']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Ranjana Pathania,"[['Ranjana Pathania', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar'], ['Ranjana Pathania', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['Ranjana Pathania', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar'], ['Ranjana Pathania', 'Rajesh Kumar', 'Smriti Saraswat']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Sanjoy Ghosh,"[['Sanjoy Ghosh', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat', 'Rajesh Kumar'], ['Sanjoy Ghosh', 'Smriti Saraswat', 'Rajesh Kumar'], ['Sanjoy Ghosh', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['Sanjoy Ghosh', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Saugata Hazra,"[['Saugata Hazra', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar'], ['Saugata Hazra', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['Saugata Hazra', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar'], ['Saugata Hazra', 'Rajesh Kumar', 'Smriti Saraswat']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Shailly Tomar,"[['Shailly Tomar', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat', 'Rajesh Kumar'], ['Shailly Tomar', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['Shailly Tomar', 'Rajesh Kumar', 'Smriti Saraswat'], ['Shailly Tomar', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Shri Ram Yadav,"[['Shri Ram Yadav', 'Rajesh Kumar', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['Shri Ram Yadav', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['Shri Ram Yadav', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar'], ['Shri Ram Yadav', 'Rajesh Kumar', 'Smriti Saraswat']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Soma Rohatgi,"[['Soma Rohatgi', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['Soma Rohatgi', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['Soma Rohatgi', 'Smriti Saraswat', 'Rajesh Kumar'], ['Soma Rohatgi', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Sachin Suresh Tiwari,"[['Sachin Suresh Tiwari', 'Rajesh Kumar', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['Sachin Suresh Tiwari', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['Sachin Suresh Tiwari', 'Ram Sateesh Pasupuleti', 'Rajesh Kumar'], ['Sachin Suresh Tiwari', 'Rajesh Kumar', 'Smriti Saraswat']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Jitin Singla,"[['Jitin Singla', 'Smriti Saraswat', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti'], ['Jitin Singla', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['Jitin Singla', 'Rajesh Kumar', 'Smriti Saraswat'], ['Jitin Singla', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti']]","[0.6, 0.575, 0.575, 0.575]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Rajesh Kumar,"[['Rajesh Kumar', 'Smriti Saraswat', 'Ram Sateesh Pasupuleti'], ['Rajesh Kumar', 'Smriti Saraswat'], ['Rajesh Kumar', 'Ram Sateesh Pasupuleti']]","[0.575, 0.55, 0.55]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Akhil Upadhyay,"[['Akhil Upadhyay', 'Smriti Saraswat', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti'], ['Akhil Upadhyay', 'Smriti Saraswat', 'Rajesh Kumar'], ['Akhil Upadhyay', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['Akhil Upadhyay', 'Rajesh Kumar', 'Ram Sateesh Pasupuleti']]","[0.6, 0.575, 0.575, 0.575]"
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,['general'],Arindam Biswas,"[['Arindam Biswas', 'Harshit Sosan Lakra']]",[0.55]
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,['general'],Avlokita Agrawal,"[['Avlokita Agrawal', 'Harshit Sosan Lakra']]",[0.55]
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,['general'],Gaurav Raheja,"[['Gaurav Raheja', 'Harshit Sosan Lakra']]",[0.55]
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,['general'],Harshit Sosan Lakra,[['Harshit Sosan Lakra']],[0.4]
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,['general'],Mahua Mukherjee,"[['Mahua Mukherjee', 'Harshit Sosan Lakra']]",[0.55]
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,['general'],Prabhjot Singh Chani,"[['Prabhjot Singh Chani', 'Harshit Sosan Lakra']]",[0.55]
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,['general'],E Rajasekar,"[['E Rajasekar', 'Harshit Sosan Lakra']]",[0.55]
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,['general'],Ram Sateesh Pasupuleti,"[['Ram Sateesh Pasupuleti', 'Harshit Sosan Lakra']]",[0.55]
v0_002_dst_daad_germany_joint_call_for_proposal_2017,DST-DAAD Germany Joint Call For Proposal 2017,['general'],Saptarshi Kolay,"[['Saptarshi Kolay', 'Harshit Sosan Lakra']]",[0.55]
