proposal_link,title,skills,researcher_name,team,goodness
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Advertisement for submission of research proposal under Cognitive Science Research Initiative,"['artificial intelligence', 'computer', 'design', 'modeling', 'software']",Jitin Singla,"[['Jitin Singla', 'Uttam Kumar Roy', 'Saptarshi Kolay', 'Saugata Hazra', 'Prince Tiwari'], ['Jitin Singla', 'Rajan Arora', 'Akhil Upadhyay', 'Ram Sateesh Pasupuleti', 'Jaydev Dabas'], ['Jitin Singla', 'E Rajasekar', 'Ram Sateesh Pasupuleti', 'Tina Pujara', 'Rajesh Kumar'], ['Jitin Singla', 'E Rajasekar', 'Rajan Arora', 'Millie Pant'], ['Jitin Singla', 'Ranjana Pathania', 'E Rajasekar'], ['Jitin Singla', 'Rajesh Kumar', 'Mahua Mukherjee'], ['Jitin Singla', 'Debabrata Sircar', 'Deepak Sharma', 'Ramasare Prasad', 'Rajan Arora'], ['Jitin Singla', 'Akhil Upadhyay', 'Mahua Mukherjee'], ['Jitin Singla', 'Gaurav Raheja'], ['Jitin Singla', 'Ranjana Pathania']]","[0.625, 0.625, 0.625, 0.575, 0.525, 0.525, 0.525, 0.525, 0.475, 0.45]"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Advertisement for submission of research proposal under Cognitive Science Research Initiative,"['artificial intelligence', 'computer', 'design', 'modeling', 'software']",Rajesh Kumar,"[['Rajesh Kumar', 'Soma Rohatgi', 'Mahua Mukherjee', 'Ranjana Pathania', 'Uttam Kumar Roy'], ['Rajesh Kumar', 'Ranjana Pathania', 'Ramasare Prasad', 'Deepak Sharma', 'Mahua Mukherjee'], ['Rajesh Kumar', 'Saptarshi Kolay', 'Ram Sateesh Pasupuleti'], ['Rajesh Kumar', 'Debabrata Sircar', 'Ram Sateesh Pasupuleti'], ['Rajesh Kumar', 'Saugata Hazra', 'Prince Tiwari', 'Soma Rohatgi'], ['Rajesh Kumar', 'Jitin Singla', 'Millie Pant'], ['Rajesh Kumar', 'Saptarshi Kolay'], ['Rajesh Kumar', 'Rajan Arora'], ['Rajesh Kumar', 'Ramasare Prasad'], ['Rajesh Kumar', 'Soma Rohatgi']]","[0.6, 0.6, 0.55, 0.525, 0.5, 0.5, 0.475, 0.475, 0.425, 0.375]"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Advertisement for submission of research proposal under Cognitive Science Research Initiative,"['artificial intelligence', 'computer', 'design', 'modeling', 'software']",Akhil Upadhyay,"[['Akhil Upadhyay', 'Ram Sateesh Pasupuleti', 'Gaurav Raheja', 'Ranjana Pathania', 'Deepak Sharma'], ['Akhil Upadhyay', 'Rajan Arora', 'Jitin Singla', 'Rajesh Kumar', 'Saptarshi Kolay'], ['Akhil Upadhyay', 'Uttam Kumar Roy', 'Ram Sateesh Pasupuleti', 'Rajan Arora', 'Soma Rohatgi'], ['Akhil Upadhyay', 'Ranjana Pathania', 'Saptarshi Kolay'], ['Akhil Upadhyay', 'Soma Rohatgi', 'Ramasare Prasad', 'Millie Pant'], ['Akhil Upadhyay', 'Jitin Singla', 'Ram Sateesh Pasupuleti'], ['Akhil Upadhyay', 'Soma Rohatgi', 'Ramasare Prasad', 'Ram Sateesh Pasupuleti'], ['Akhil Upadhyay', 'Prince Tiwari'], ['Akhil Upadhyay', 'Uttam Kumar Roy'], ['Akhil Upadhyay', 'Saptarshi Kolay']]","[0.625, 0.625, 0.6, 0.55, 0.5, 0.5, 0.475, 0.475, 0.425, 0.425]"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Invites Science and Technology Project Proposals - Ministry of Mines,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']",Arindam Biswas,"[['Arindam Biswas', 'Saptarshi Kolay', 'Millie Pant'], ['Arindam Biswas', 'Millie Pant', 'Rajesh Kumar'], ['Arindam Biswas', 'Mahua Mukherjee', 'V Devadas', 'E Rajasekar'], ['Arindam Biswas', 'Uttam Kumar Roy', 'N K Navani'], ['Arindam Biswas', 'N K Navani'], ['Arindam Biswas', 'Sachin Suresh Tiwari'], ['Arindam Biswas', 'Millie Pant'], ['Arindam Biswas', 'Saptarshi Kolay'], ['Arindam Biswas', 'Mahua Mukherjee'], ['Arindam Biswas', 'Avlokita Agrawal']]","[0.4857, 0.4857, 0.4571, 0.4321, 0.3536, 0.3179, 0.3179, 0.3, 0.2821, 0.2821]"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Invites Science and Technology Project Proposals - Ministry of Mines,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']",Avlokita Agrawal,"[['Avlokita Agrawal', 'Gaurav Raheja', 'Debabrata Sircar', 'Rajesh Kumar', 'Sachin Suresh Tiwari'], ['Avlokita Agrawal', 'Uttam Kumar Roy', 'Rajesh Kumar', 'Saptarshi Kolay'], ['Avlokita Agrawal', 'Millie Pant', 'Debabrata Sircar', 'Saptarshi Kolay', 'Mahua Mukherjee'], ['Avlokita Agrawal', 'N K Navani', 'E Rajasekar'], ['Avlokita Agrawal', 'Sachin Suresh Tiwari', 'Mahua Mukherjee'], ['Avlokita Agrawal', 'Saptarshi Kolay'], ['Avlokita Agrawal', 'Gaurav Raheja'], ['Avlokita Agrawal', 'Maya S.Nair'], ['Avlokita Agrawal', 'Debabrata Sircar'], ['Avlokita Agrawal', 'Tina Pujara']]","[0.625, 0.5821, 0.5714, 0.4857, 0.45, 0.3893, 0.3893, 0.3536, 0.3, 0.2821]"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Invites Science and Technology Project Proposals - Ministry of Mines,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']",Gaurav Raheja,"[['Gaurav Raheja', 'Shailly Tomar', 'Soma Rohatgi', 'Millie Pant', 'Uttam Kumar Roy'], ['Gaurav Raheja', 'Shailly Tomar', 'Avlokita Agrawal', 'Saptarshi Kolay', 'Soma Rohatgi'], ['Gaurav Raheja', 'N K Navani', 'Maya S.Nair', 'Ranjana Pathania'], ['Gaurav Raheja', 'Sachin Suresh Tiwari', 'V Devadas', 'Maya S.Nair'], ['Gaurav Raheja', 'Sachin Suresh Tiwari', 'Shailly Tomar'], ['Gaurav Raheja', 'Tina Pujara', 'Saptarshi Kolay', 'Uttam Kumar Roy', 'Prince Tiwari'], ['Gaurav Raheja', 'Maya S.Nair', 'Avlokita Agrawal', 'Saptarshi Kolay'], ['Gaurav Raheja', 'E Rajasekar', 'N K Navani'], ['Gaurav Raheja', 'Soma Rohatgi'], ['Gaurav Raheja', 'Ramasare Prasad']]","[0.5893, 0.5893, 0.5643, 0.5464, 0.5214, 0.5179, 0.5107, 0.4143, 0.3536, 0.3536]"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Invites Science and Technology Project Proposals - Ministry of Mines,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']",Harshit Sosan Lakra,"[['Harshit Sosan Lakra', 'Ramasare Prasad', 'N K Navani', 'Sachin Suresh Tiwari', 'Avlokita Agrawal'], ['Harshit Sosan Lakra', 'N K Navani', 'Sachin Suresh Tiwari', 'Avlokita Agrawal'], ['Harshit Sosan Lakra', 'Saptarshi Kolay', 'Gaurav Raheja', 'Maya S.Nair', 'Prince Tiwari'], ['Harshit Sosan Lakra', 'Ramasare Prasad', 'Mahua Mukherjee', 'Shailly Tomar', 'N K Navani'], ['Harshit Sosan Lakra', 'Uttam Kumar Roy', 'Maya S.Nair', 'Ramasare Prasad'], ['Harshit Sosan Lakra', 'Ranjana Pathania', 'R. P. Singh'], ['Harshit Sosan Lakra', 'Shailly Tomar'], ['Harshit Sosan Lakra', 'Maya S.Nair'], ['Harshit Sosan Lakra', 'E Rajasekar'], ['Harshit Sosan Lakra', 'Sachin Suresh Tiwari']]","[0.5893, 0.5464, 0.5357, 0.5179, 0.4929, 0.3786, 0.2821, 0.2821, 0.2821, 0.2643]"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Invites Science and Technology Project Proposals - Ministry of Mines,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']",Mahua Mukherjee,"[['Mahua Mukherjee', 'V Devadas', 'Sonal Atreya', 'Ramasare Prasad', 'Rajesh Kumar'], ['Mahua Mukherjee', 'Gaurav Raheja', 'Sachin Suresh Tiwari', 'R. P. Singh', 'N K Navani'], ['Mahua Mukherjee', 'Soma Rohatgi', 'Shailly Tomar', 'Maya S.Nair', 'R. P. Singh'], ['Mahua Mukherjee', 'Shailly Tomar', 'Tina Pujara', 'Rajesh Kumar'], ['Mahua Mukherjee', 'Debabrata Sircar', 'V Devadas', 'Soma Rohatgi'], ['Mahua Mukherjee', 'V Devadas', 'Ramasare Prasad'], ['Mahua Mukherjee', 'Ranjana Pathania', 'Debabrata Sircar'], ['Mahua Mukherjee', 'Millie Pant'], ['Mahua Mukherjee', 'Ramasare Prasad'], ['Mahua Mukherjee', 'Avlokita Agrawal']]","[0.6071, 0.6071, 0.5893, 0.5464, 0.4929, 0.4321, 0.3964, 0.3357, 0.3, 0.3]"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Invites Science and Technology Project Proposals - Ministry of Mines,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']",Prabhjot Singh Chani,"[['Prabhjot Singh Chani', 'Saptarshi Kolay', 'N K Navani', 'Ranjana Pathania', 'Millie Pant'], ['Prabhjot Singh Chani', 'R. P. Singh', 'Avlokita Agrawal', 'E Rajasekar', 'Mahua Mukherjee'], ['Prabhjot Singh Chani', 'Rajesh Kumar', 'Soma Rohatgi', 'E Rajasekar'], ['Prabhjot Singh Chani', 'Shailly Tomar', 'Uttam Kumar Roy', 'Maya S.Nair'], ['Prabhjot Singh Chani', 'V Devadas', 'Uttam Kumar Roy', 'Ramasare Prasad'], ['Prabhjot Singh Chani', 'Ranjana Pathania', 'R. P. Singh'], ['Prabhjot Singh Chani', 'Prince Tiwari', 'Ranjana Pathania'], ['Prabhjot Singh Chani', 'Prince Tiwari', 'Sachin Suresh Tiwari'], ['Prabhjot Singh Chani', 'Maya S.Nair'], ['Prabhjot Singh Chani', 'Saptarshi Kolay']]","[0.625, 0.5893, 0.5464, 0.5107, 0.4929, 0.45, 0.45, 0.3964, 0.3714, 0.3357]"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Invites Science and Technology Project Proposals - Ministry of Mines,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']",E Rajasekar,"[['E Rajasekar', 'Uttam Kumar Roy', 'N K Navani', 'Gaurav Raheja', 'Rajesh Kumar'], ['E Rajasekar', 'Uttam Kumar Roy', 'Rajesh Kumar', 'Tina Pujara'], ['E Rajasekar', 'Ranjana Pathania', 'N K Navani'], ['E Rajasekar', 'Ramasare Prasad', 'Debabrata Sircar', 'Prince Tiwari'], ['E Rajasekar', 'R. P. Singh', 'N K Navani', 'Debabrata Sircar'], ['E Rajasekar', 'Maya S.Nair', 'Prince Tiwari', 'Saptarshi Kolay'], ['E Rajasekar', 'Mahua Mukherjee', 'Prince Tiwari'], ['E Rajasekar', 'Debabrata Sircar', 'R. P. Singh'], ['E Rajasekar', 'Uttam Kumar Roy', 'R. P. Singh', 'Gaurav Raheja'], ['E Rajasekar', 'Mahua Mukherjee']]","[0.5893, 0.5464, 0.5393, 0.5286, 0.5107, 0.5107, 0.45, 0.45, 0.4393, 0.3536]"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Invites Science and Technology Project Proposals - Ministry of Mines,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']",Ram Sateesh Pasupuleti,"[['Ram Sateesh Pasupuleti', 'Maya S.Nair', 'Prince Tiwari', 'Shailly Tomar', 'Millie Pant'], ['Ram Sateesh Pasupuleti', 'R. P. Singh', 'Uttam Kumar Roy', 'Shailly Tomar', 'Mahua Mukherjee'], ['Ram Sateesh Pasupuleti', 'V Devadas', 'Rajesh Kumar'], ['Ram Sateesh Pasupuleti', 'R. P. Singh', 'Avlokita Agrawal', 'N K Navani'], ['Ram Sateesh Pasupuleti', 'Maya S.Nair', 'Avlokita Agrawal', 'N K Navani'], ['Ram Sateesh Pasupuleti', 'Prince Tiwari', 'Maya S.Nair'], ['Ram Sateesh Pasupuleti', 'Ramasare Prasad', 'Soma Rohatgi'], ['Ram Sateesh Pasupuleti', 'Millie Pant', 'Ramasare Prasad'], ['Ram Sateesh Pasupuleti', 'R. P. Singh'], ['Ram Sateesh Pasupuleti', 'Millie Pant']]","[0.6071, 0.5357, 0.5036, 0.4929, 0.4929, 0.4321, 0.3607, 0.325, 0.2286, 0.2286]"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Invites Science and Technology Project Proposals - Ministry of Mines,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']",Saptarshi Kolay,"[['Saptarshi Kolay', 'V Devadas', 'Debabrata Sircar', 'Prince Tiwari', 'Millie Pant'], ['Saptarshi Kolay', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Mahua Mukherjee', 'E Rajasekar'], ['Saptarshi Kolay', 'Uttam Kumar Roy', 'Avlokita Agrawal', 'Soma Rohatgi'], ['Saptarshi Kolay', 'Mahua Mukherjee', 'Sonal Atreya', 'Ramasare Prasad'], ['Saptarshi Kolay', 'Sachin Suresh Tiwari', 'Mahua Mukherjee'], ['Saptarshi Kolay', 'E Rajasekar', 'V Devadas', 'Shailly Tomar', 'Gaurav Raheja'], ['Saptarshi Kolay', 'Gaurav Raheja', 'Sonal Atreya', 'N K Navani'], ['Saptarshi Kolay', 'Shailly Tomar', 'Maya S.Nair'], ['Saptarshi Kolay', 'Gaurav Raheja', 'Debabrata Sircar'], ['Saptarshi Kolay', 'R. P. Singh']]","[0.6071, 0.5893, 0.5643, 0.5107, 0.5036, 0.4821, 0.4571, 0.4321, 0.4321, 0.3893]"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Invites Science and Technology Project Proposals - Ministry of Mines,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']",Shubhajit Sadhukhan,"[['Shubhajit Sadhukhan', 'Ranjana Pathania', 'Debabrata Sircar', 'Rajesh Kumar', 'Saptarshi Kolay'], ['Shubhajit Sadhukhan', 'Millie Pant', 'E Rajasekar', 'Uttam Kumar Roy', 'Avlokita Agrawal'], ['Shubhajit Sadhukhan', 'Sachin Suresh Tiwari', 'Avlokita Agrawal', 'Shailly Tomar'], ['Shubhajit Sadhukhan', 'Soma Rohatgi', 'Rajesh Kumar'], ['Shubhajit Sadhukhan', 'Sonal Atreya', 'Sachin Suresh Tiwari', 'Ramasare Prasad'], ['Shubhajit Sadhukhan', 'Saptarshi Kolay', 'Gaurav Raheja', 'Prince Tiwari'], ['Shubhajit Sadhukhan', 'Sachin Suresh Tiwari', 'V Devadas', 'Sonal Atreya'], ['Shubhajit Sadhukhan', 'Gaurav Raheja', 'E Rajasekar', 'Prince Tiwari'], ['Shubhajit Sadhukhan', 'Soma Rohatgi', 'Mahua Mukherjee'], ['Shubhajit Sadhukhan', 'Debabrata Sircar', 'N K Navani']]","[0.625, 0.5893, 0.5464, 0.5036, 0.4929, 0.4929, 0.4929, 0.4393, 0.4143, 0.4143]"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Invites Science and Technology Project Proposals - Ministry of Mines,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']",Smriti Saraswat,"[['Smriti Saraswat', 'Debabrata Sircar', 'Rajesh Kumar', 'Mahua Mukherjee', 'Sachin Suresh Tiwari'], ['Smriti Saraswat', 'Gaurav Raheja', 'Sachin Suresh Tiwari', 'Debabrata Sircar', 'Uttam Kumar Roy'], ['Smriti Saraswat', 'Rajesh Kumar', 'N K Navani', 'Ramasare Prasad'], ['Smriti Saraswat', 'Prince Tiwari', 'R. P. Singh', 'Mahua Mukherjee', 'Sonal Atreya'], ['Smriti Saraswat', 'Avlokita Agrawal', 'Sachin Suresh Tiwari', 'R. P. Singh', 'Sonal Atreya'], ['Smriti Saraswat', 'Sonal Atreya', 'Ramasare Prasad', 'Millie Pant', 'Soma Rohatgi'], ['Smriti Saraswat', 'Saptarshi Kolay', 'Maya S.Nair', 'Mahua Mukherjee', 'R. P. Singh'], ['Smriti Saraswat', 'Maya S.Nair', 'R. P. Singh', 'Ranjana Pathania'], ['Smriti Saraswat', 'N K Navani', 'Saptarshi Kolay'], ['Smriti Saraswat', 'Millie Pant']]","[0.5893, 0.5714, 0.5643, 0.5536, 0.5536, 0.5357, 0.5357, 0.4929, 0.4321, 0.2286]"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Invites Science and Technology Project Proposals - Ministry of Mines,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']",Sonal Atreya,"[['Sonal Atreya', 'Sachin Suresh Tiwari', 'Millie Pant', 'N K Navani', 'Ramasare Prasad'], ['Sonal Atreya', 'Millie Pant', 'R. P. Singh', 'Maya S.Nair', 'Debabrata Sircar'], ['Sonal Atreya', 'Sachin Suresh Tiwari', 'R. P. Singh', 'Uttam Kumar Roy', 'N K Navani'], ['Sonal Atreya', 'Rajesh Kumar'], ['Sonal Atreya', 'Uttam Kumar Roy', 'V Devadas', 'Prince Tiwari', 'E Rajasekar'], ['Sonal Atreya', 'N K Navani', 'Shailly Tomar', 'Debabrata Sircar'], ['Sonal Atreya', 'Prince Tiwari'], ['Sonal Atreya', 'Soma Rohatgi'], ['Sonal Atreya', 'Mahua Mukherjee'], ['Sonal Atreya', 'Debabrata Sircar']]","[0.6071, 0.6071, 0.5893, 0.4786, 0.4643, 0.4571, 0.3714, 0.3536, 0.3536, 0.3536]"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Invites Science and Technology Project Proposals - Ministry of Mines,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']",Tina Pujara,"[['Tina Pujara', 'Millie Pant', 'Saptarshi Kolay', 'Ranjana Pathania', 'E Rajasekar'], ['Tina Pujara', 'N K Navani', 'Debabrata Sircar', 'Gaurav Raheja', 'Ranjana Pathania'], ['Tina Pujara', 'Shailly Tomar', 'Sonal Atreya', 'Saptarshi Kolay', 'Avlokita Agrawal'], ['Tina Pujara', 'Maya S.Nair', 'Soma Rohatgi', 'Shailly Tomar', 'Sonal Atreya'], ['Tina Pujara', 'Uttam Kumar Roy', 'Debabrata Sircar', 'Prince Tiwari'], ['Tina Pujara', 'Prince Tiwari', 'Gaurav Raheja', 'V Devadas', 'Sonal Atreya'], ['Tina Pujara', 'Avlokita Agrawal', 'Saptarshi Kolay'], ['Tina Pujara', 'Ranjana Pathania', 'Ramasare Prasad'], ['Tina Pujara', 'Ramasare Prasad', 'Gaurav Raheja'], ['Tina Pujara', 'R. P. Singh']]","[0.625, 0.5893, 0.5357, 0.5357, 0.475, 0.4643, 0.45, 0.4321, 0.3964, 0.2464]"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Invites Science and Technology Project Proposals - Ministry of Mines,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']",Uttam Kumar Roy,"[['Uttam Kumar Roy', 'Tina Pujara', 'Maya S.Nair', 'Ramasare Prasad', 'Rajesh Kumar'], ['Uttam Kumar Roy', 'Sachin Suresh Tiwari', 'Tina Pujara', 'N K Navani'], ['Uttam Kumar Roy', 'Prince Tiwari', 'Ramasare Prasad', 'Maya S.Nair'], ['Uttam Kumar Roy', 'Mahua Mukherjee', 'Rajesh Kumar'], ['Uttam Kumar Roy', 'Prince Tiwari', 'E Rajasekar', 'N K Navani'], ['Uttam Kumar Roy', 'V Devadas', 'Mahua Mukherjee'], ['Uttam Kumar Roy', 'Sachin Suresh Tiwari'], ['Uttam Kumar Roy', 'N K Navani'], ['Uttam Kumar Roy', 'Shailly Tomar'], ['Uttam Kumar Roy', 'Ramasare Prasad']]","[0.6071, 0.5464, 0.5464, 0.5214, 0.4929, 0.4143, 0.3893, 0.3893, 0.3714, 0.3536]"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Invites Science and Technology Project Proposals - Ministry of Mines,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']",V Devadas,"[['V Devadas', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Millie Pant', 'Ranjana Pathania'], ['V Devadas', 'Sachin Suresh Tiwari', 'N K Navani', 'Debabrata Sircar', 'E Rajasekar'], ['V Devadas', 'Mahua Mukherjee', 'Avlokita Agrawal', 'R. P. Singh', 'Maya S.Nair'], ['V Devadas', 'Soma Rohatgi', 'Rajesh Kumar'], ['V Devadas', 'Ramasare Prasad', 'Mahua Mukherjee', 'Debabrata Sircar'], ['V Devadas', 'Ramasare Prasad', 'E Rajasekar'], ['V Devadas', 'E Rajasekar', 'Soma Rohatgi'], ['V Devadas', 'Mahua Mukherjee'], ['V Devadas', 'E Rajasekar'], ['V Devadas', 'Tina Pujara']]","[0.625, 0.5893, 0.5536, 0.5214, 0.475, 0.4143, 0.4143, 0.3357, 0.3179, 0.2821]"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Invites Science and Technology Project Proposals - Ministry of Mines,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']",Jaydev Dabas,"[['Jaydev Dabas', 'Ranjana Pathania', 'Rajesh Kumar', 'Sonal Atreya', 'Avlokita Agrawal'], ['Jaydev Dabas', 'Uttam Kumar Roy', 'Rajesh Kumar', 'Debabrata Sircar'], ['Jaydev Dabas', 'Avlokita Agrawal', 'Sonal Atreya', 'Saptarshi Kolay'], ['Jaydev Dabas', 'Prince Tiwari', 'Uttam Kumar Roy', 'Avlokita Agrawal'], ['Jaydev Dabas', 'Mahua Mukherjee', 'Sonal Atreya', 'Uttam Kumar Roy', 'Debabrata Sircar'], ['Jaydev Dabas', 'Saptarshi Kolay', 'Millie Pant'], ['Jaydev Dabas', 'Mahua Mukherjee', 'Gaurav Raheja'], ['Jaydev Dabas', 'Shailly Tomar'], ['Jaydev Dabas', 'Gaurav Raheja'], ['Jaydev Dabas', 'V Devadas']]","[0.6071, 0.5643, 0.5643, 0.5464, 0.5357, 0.4679, 0.4321, 0.3179, 0.3179, 0.2643]"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Invites Science and Technology Project Proposals - Ministry of Mines,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']",Millie Pant,"[['Millie Pant', 'Prince Tiwari', 'Ranjana Pathania', 'Sonal Atreya', 'Soma Rohatgi'], ['Millie Pant', 'Debabrata Sircar', 'Avlokita Agrawal', 'V Devadas', 'Rajesh Kumar'], ['Millie Pant', 'Rajesh Kumar', 'N K Navani', 'Prince Tiwari'], ['Millie Pant', 'Saptarshi Kolay', 'Gaurav Raheja'], ['Millie Pant', 'N K Navani'], ['Millie Pant', 'E Rajasekar'], ['Millie Pant', 'Avlokita Agrawal', 'Ramasare Prasad'], ['Millie Pant', 'Mahua Mukherjee'], ['Millie Pant', 'Ranjana Pathania'], ['Millie Pant', 'Avlokita Agrawal']]","[0.6071, 0.6071, 0.6, 0.5214, 0.4429, 0.3893, 0.3786, 0.3357, 0.3179, 0.3]"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Invites Science and Technology Project Proposals - Ministry of Mines,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']",Rajan Arora,"[['Rajan Arora', 'Saptarshi Kolay', 'Debabrata Sircar', 'Sachin Suresh Tiwari', 'Mahua Mukherjee'], ['Rajan Arora', 'E Rajasekar', 'Gaurav Raheja', 'N K Navani', 'Millie Pant'], ['Rajan Arora', 'Sachin Suresh Tiwari', 'Shailly Tomar', 'Sonal Atreya'], ['Rajan Arora', 'Prince Tiwari', 'Maya S.Nair', 'Ranjana Pathania'], ['Rajan Arora', 'E Rajasekar', 'Rajesh Kumar', 'Sonal Atreya'], ['Rajan Arora', 'Avlokita Agrawal', 'Uttam Kumar Roy', 'Shailly Tomar', 'Mahua Mukherjee'], ['Rajan Arora', 'Ranjana Pathania', 'Uttam Kumar Roy'], ['Rajan Arora', 'Shailly Tomar', 'E Rajasekar', 'N K Navani'], ['Rajan Arora', 'R. P. Singh', 'Soma Rohatgi', 'Millie Pant'], ['Rajan Arora', 'Shailly Tomar', 'V Devadas']]","[0.5714, 0.5714, 0.5464, 0.5464, 0.5464, 0.5179, 0.4679, 0.4571, 0.4214, 0.3786]"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Invites Science and Technology Project Proposals - Ministry of Mines,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']",Ashwani Kumar Sharma,"[['Ashwani Kumar Sharma', 'Sonal Atreya', 'Prince Tiwari', 'Ranjana Pathania', 'R. P. Singh'], ['Ashwani Kumar Sharma', 'Debabrata Sircar', 'Ranjana Pathania', 'Uttam Kumar Roy', 'Soma Rohatgi'], ['Ashwani Kumar Sharma', 'Soma Rohatgi', 'Debabrata Sircar', 'V Devadas', 'Prince Tiwari'], ['Ashwani Kumar Sharma', 'Shailly Tomar', 'Sonal Atreya', 'Prince Tiwari', 'Soma Rohatgi'], ['Ashwani Kumar Sharma', 'Prince Tiwari', 'E Rajasekar', 'Mahua Mukherjee', 'Debabrata Sircar'], ['Ashwani Kumar Sharma', 'Saptarshi Kolay', 'Ramasare Prasad', 'Shailly Tomar'], ['Ashwani Kumar Sharma', 'E Rajasekar', 'Maya S.Nair', 'Prince Tiwari'], ['Ashwani Kumar Sharma', 'Rajesh Kumar', 'Avlokita Agrawal'], ['Ashwani Kumar Sharma', 'V Devadas', 'Soma Rohatgi', 'Sonal Atreya'], ['Ashwani Kumar Sharma', 'Mahua Mukherjee']]","[0.5893, 0.5893, 0.5357, 0.5357, 0.5179, 0.4929, 0.4929, 0.4679, 0.4393, 0.2464]"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Invites Science and Technology Project Proposals - Ministry of Mines,"['aspect', 'efficiency', 'input', 'land', 'material', 'sea', 'waste']",Bijan Choudhury,"[['Bijan Choudhury', 'E Rajasekar', 'Saptarshi Kolay', 'Sachin Suresh Tiwari', 'Ramasare Prasad'], ['Bijan Choudhury', 'V Devadas', 'Saptarshi Kolay', 'Rajesh Kumar'], ['Bijan Choudhury', 'Sachin Suresh Tiwari', 'Maya S.Nair', 'Gaurav Raheja'], ['Bijan Choudhury', 'Ranjana Pathania', 'Sonal Atreya'], ['Bijan Choudhury', 'N K Navani', 'Uttam Kumar Roy', 'Shailly Tomar'], ['Bijan Choudhury', 'Debabrata Sircar', 'Shailly Tomar', 'Mahua Mukherjee'], ['Bijan Choudhury', 'Uttam Kumar Roy'], ['Bijan Choudhury', 'Shailly Tomar'], ['Bijan Choudhury', 'Saptarshi Kolay'], ['Bijan Choudhury', 'Ramasare Prasad']]","[0.5893, 0.5464, 0.5286, 0.4679, 0.4571, 0.3679, 0.2643, 0.2643, 0.2643, 0.2107]"
