proposal_link,title,skills,researcher_name,team,goodness
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Smriti Saraswat,"[['Smriti Saraswat', 'Ram Sateesh Pasupuleti', 'Deepak Sharma', 'Millie Pant', 'Poonam Choudhary'], ['Smriti Saraswat', 'Partha Roy', 'Sanjoy Ghosh', 'Ram Sateesh Pasupuleti'], ['Smriti Saraswat', 'Rajan Arora', 'Sanjoy Ghosh', 'Soma Rohatgi', 'Tina Pujara'], ['Smriti Saraswat', 'V Devadas', 'Ranjana Pathania', 'Rajan Arora'], ['Smriti Saraswat', 'Avlokita Agrawal', 'Pranita P Sarangi', 'P Gopinath'], ['Smriti Saraswat', 'V Devadas', 'Shri Ram Yadav'], ['Smriti Saraswat', 'Soma Rohatgi', 'Debabrata Sircar'], ['Smriti Saraswat', 'R. P. Singh'], ['Smriti Saraswat', 'N K Navani'], ['Smriti Saraswat', 'Maya S.Nair']]","[0.5, 0.475, 0.3125, 0.2875, 0.2875, 0.2625, 0.2625, 0.2375, 0.2375, 0.2375]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Sonal Atreya,"[['Sonal Atreya', 'Rajesh Kumar', 'Saugata Hazra', 'Maya S.Nair', 'Sachin Suresh Tiwari'], ['Sonal Atreya', 'Akhil Upadhyay', 'Pranita P Sarangi', 'Sachin Suresh Tiwari', 'Smriti Saraswat'], ['Sonal Atreya', 'Sanjoy Ghosh', 'Ranjana Pathania', 'Ashwani Kumar Sharma', 'Prince Tiwari'], ['Sonal Atreya', 'Ranjana Pathania', 'Arindam Biswas', 'Avlokita Agrawal'], ['Sonal Atreya', 'Ramasare Prasad', 'Mahua Mukherjee', 'Jitin Singla'], ['Sonal Atreya', 'Avlokita Agrawal', 'V Devadas', 'Partha Roy'], ['Sonal Atreya', 'Shri Ram Yadav', 'Debabrata Sircar'], ['Sonal Atreya', 'Sanjoy Ghosh', 'Saugata Hazra'], ['Sonal Atreya', 'Prabhjot Singh Chani', 'V Devadas'], ['Sonal Atreya', 'P Gopinath', 'V Devadas']]","[0.3125, 0.3125, 0.125, 0.1, 0.1, 0.1, 0.075, 0.075, 0.075, 0.075]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Tina Pujara,"[['Tina Pujara', 'Harshit Sosan Lakra', 'E Rajasekar', 'Ram Sateesh Pasupuleti', 'Ashwani Kumar Sharma'], ['Tina Pujara', 'Rajesh Kumar', 'Ashwani Kumar Sharma'], ['Tina Pujara', 'Krishna Mohan Poluri', 'Smriti Saraswat'], ['Tina Pujara', 'Shubhajit Sadhukhan', 'Soma Rohatgi', 'Arindam Biswas', 'Harsh Chauhan'], ['Tina Pujara', 'Partha Roy', 'Gaurav Raheja', 'Harsh Chauhan'], ['Tina Pujara', 'N K Navani', 'Maya S.Nair', 'Pranita P Sarangi'], ['Tina Pujara', 'Deepak Sharma', 'Soma Rohatgi', 'Shailly Tomar'], ['Tina Pujara', 'Shri Ram Yadav', 'Arindam Biswas'], ['Tina Pujara', 'Partha Roy'], ['Tina Pujara', 'Krishna Mohan Poluri']]","[0.3125, 0.2625, 0.2625, 0.125, 0.1, 0.1, 0.1, 0.075, 0.05, 0.05]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Uttam Kumar Roy,"[['Uttam Kumar Roy', 'Saptarshi Kolay', 'Shailly Tomar', 'Srinivas Kiran Ambatipudi', 'Akhil Upadhyay'], ['Uttam Kumar Roy', 'Avlokita Agrawal', 'Harsh Chauhan', 'Jitin Singla', 'Maya S.Nair'], ['Uttam Kumar Roy', 'Akhil Upadhyay', 'Arindam Biswas', 'Prabhat Kumar Mandal', 'Srinivas Kiran Ambatipudi'], ['Uttam Kumar Roy', 'Ranjana Pathania', 'Saptarshi Kolay', 'Pravindra Kumar'], ['Uttam Kumar Roy', 'Pravindra Kumar', 'Bijan Choudhury', 'Shailly Tomar'], ['Uttam Kumar Roy', 'Shri Ram Yadav', 'Prince Tiwari'], ['Uttam Kumar Roy', 'N K Navani', 'Pranita P Sarangi'], ['Uttam Kumar Roy', 'N K Navani', 'Deepak Sharma'], ['Uttam Kumar Roy', 'Akhil Upadhyay', 'Shailly Tomar'], ['Uttam Kumar Roy', 'Shubhajit Sadhukhan']]","[0.125, 0.125, 0.125, 0.1, 0.1, 0.075, 0.075, 0.075, 0.075, 0.05]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",V Devadas,"[['V Devadas', 'Poonam Choudhary', 'Sachin Suresh Tiwari', 'Deepak Sharma', 'Millie Pant'], ['V Devadas', 'Shri Ram Yadav', 'Sanjoy Ghosh', 'Debabrata Sircar'], ['V Devadas', 'Rajan Arora', 'Saugata Hazra', 'Millie Pant'], ['V Devadas', 'Deepak Sharma', 'Maya S.Nair', 'Avlokita Agrawal'], ['V Devadas', 'Srinivas Kiran Ambatipudi', 'Mahua Mukherjee'], ['V Devadas', 'Ramasare Prasad', 'Gaurav Raheja'], ['V Devadas', 'Jitin Singla', 'Uttam Kumar Roy'], ['V Devadas', 'Saugata Hazra'], ['V Devadas', 'Krishna Mohan Poluri'], ['V Devadas', 'E Rajasekar']]","[0.125, 0.1, 0.1, 0.1, 0.075, 0.075, 0.075, 0.05, 0.05, 0.05]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Jaydev Dabas,"[['Jaydev Dabas', 'E Rajasekar', 'Smriti Saraswat', 'Rajesh Kumar'], ['Jaydev Dabas', 'Avlokita Agrawal', 'Sonal Atreya', 'Shubhajit Sadhukhan', 'Rajesh Kumar'], ['Jaydev Dabas', 'Rajesh Kumar', 'Harshit Sosan Lakra', 'Prince Tiwari'], ['Jaydev Dabas', 'V Devadas', 'Gaurav Raheja'], ['Jaydev Dabas', 'Shubhajit Sadhukhan', 'R. P. Singh'], ['Jaydev Dabas', 'Rajan Arora', 'Harsh Chauhan'], ['Jaydev Dabas', 'Krishna Mohan Poluri', 'Partha Roy'], ['Jaydev Dabas', 'Avlokita Agrawal', 'Gaurav Raheja'], ['Jaydev Dabas', 'Akhil Upadhyay', 'Ashwani Kumar Sharma'], ['Jaydev Dabas', 'Prabhjot Singh Chani']]","[0.35, 0.3125, 0.2875, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.05]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Millie Pant,"[['Millie Pant', 'Rajesh Kumar', 'Shubhajit Sadhukhan'], ['Millie Pant', 'Avlokita Agrawal', 'Poonam Choudhary', 'Shubhajit Sadhukhan', 'Rajan Arora'], ['Millie Pant', 'Maya S.Nair', 'Mahua Mukherjee', 'P Gopinath'], ['Millie Pant', 'Mahua Mukherjee', 'Shubhajit Sadhukhan', 'Avlokita Agrawal'], ['Millie Pant', 'Srinivas Kiran Ambatipudi', 'P Gopinath'], ['Millie Pant', 'Ranjana Pathania', 'Saptarshi Kolay'], ['Millie Pant', 'Rajan Arora', 'Pranita P Sarangi'], ['Millie Pant', 'Pravindra Kumar', 'E Rajasekar'], ['Millie Pant', 'Bijan Choudhury', 'Tina Pujara'], ['Millie Pant', 'Harsh Chauhan']]","[0.2625, 0.125, 0.1, 0.1, 0.075, 0.075, 0.075, 0.075, 0.075, 0.05]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Rajan Arora,"[['Rajan Arora', 'E Rajasekar', 'Soma Rohatgi', 'Ramasare Prasad', 'Smriti Saraswat'], ['Rajan Arora', 'Shubhajit Sadhukhan', 'Gaurav Raheja', 'Poonam Choudhary', 'Soma Rohatgi'], ['Rajan Arora', 'Prince Tiwari', 'Sonal Atreya', 'Mahua Mukherjee', 'Jitin Singla'], ['Rajan Arora', 'Maya S.Nair', 'Ranjana Pathania', 'Tina Pujara'], ['Rajan Arora', 'Bijan Choudhury', 'Saptarshi Kolay', 'R. P. Singh'], ['Rajan Arora', 'Akhil Upadhyay', 'Millie Pant', 'Bijan Choudhury'], ['Rajan Arora', 'Sonal Atreya', 'Soma Rohatgi'], ['Rajan Arora', 'R. P. Singh'], ['Rajan Arora', 'Maya S.Nair'], ['Rajan Arora', 'E Rajasekar']]","[0.3125, 0.125, 0.125, 0.1, 0.1, 0.1, 0.075, 0.05, 0.05, 0.05]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Ashwani Kumar Sharma,"[['Ashwani Kumar Sharma', 'Pranita P Sarangi', 'V Devadas', 'Saugata Hazra', 'Gaurav Raheja'], ['Ashwani Kumar Sharma', 'Poonam Choudhary', 'N K Navani', 'Pravindra Kumar', 'E Rajasekar'], ['Ashwani Kumar Sharma', 'Uttam Kumar Roy', 'Srinivas Kiran Ambatipudi', 'Krishna Mohan Poluri'], ['Ashwani Kumar Sharma', 'Sonal Atreya', 'Prince Tiwari', 'Tina Pujara'], ['Ashwani Kumar Sharma', 'Jitin Singla', 'Maya S.Nair', 'Ranjana Pathania'], ['Ashwani Kumar Sharma', 'Arindam Biswas', 'Bijan Choudhury', 'Shri Ram Yadav'], ['Ashwani Kumar Sharma', 'Rajan Arora', 'Jaydev Dabas'], ['Ashwani Kumar Sharma', 'Mahua Mukherjee', 'Saugata Hazra'], ['Ashwani Kumar Sharma', 'Partha Roy'], ['Ashwani Kumar Sharma', 'Jitin Singla']]","[0.125, 0.125, 0.1, 0.1, 0.1, 0.1, 0.075, 0.075, 0.05, 0.05]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Bijan Choudhury,"[['Bijan Choudhury', 'Ram Sateesh Pasupuleti', 'Ramasare Prasad', 'Debabrata Sircar'], ['Bijan Choudhury', 'E Rajasekar', 'Debabrata Sircar', 'Poonam Choudhary', 'Mahua Mukherjee'], ['Bijan Choudhury', 'Sonal Atreya', 'Saptarshi Kolay'], ['Bijan Choudhury', 'Sachin Suresh Tiwari', 'Arindam Biswas'], ['Bijan Choudhury', 'P Gopinath', 'Soma Rohatgi'], ['Bijan Choudhury', 'Saptarshi Kolay'], ['Bijan Choudhury', 'Sachin Suresh Tiwari'], ['Bijan Choudhury', 'Pranita P Sarangi'], ['Bijan Choudhury', 'Harshit Sosan Lakra'], ['Bijan Choudhury', 'Avlokita Agrawal']]","[0.2875, 0.125, 0.075, 0.075, 0.075, 0.05, 0.05, 0.05, 0.05, 0.05]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Debabrata Sircar,"[['Debabrata Sircar', 'Harsh Chauhan', 'Ram Sateesh Pasupuleti', 'Akhil Upadhyay', 'Pranita P Sarangi'], ['Debabrata Sircar', 'Ram Sateesh Pasupuleti', 'Shailly Tomar', 'Rajan Arora'], ['Debabrata Sircar', 'Sachin Suresh Tiwari', 'Deepak Sharma', 'Ranjana Pathania', 'Pravindra Kumar'], ['Debabrata Sircar', 'Jitin Singla', 'Shubhajit Sadhukhan', 'Soma Rohatgi', 'R. P. Singh'], ['Debabrata Sircar', 'Jaydev Dabas', 'N K Navani', 'Shubhajit Sadhukhan', 'Partha Roy'], ['Debabrata Sircar', 'V Devadas', 'Krishna Mohan Poluri', 'Arindam Biswas'], ['Debabrata Sircar', 'Poonam Choudhary', 'Deepak Sharma'], ['Debabrata Sircar', 'Avlokita Agrawal', 'E Rajasekar'], ['Debabrata Sircar', 'R. P. Singh'], ['Debabrata Sircar', 'Krishna Mohan Poluri']]","[0.3125, 0.2875, 0.125, 0.125, 0.125, 0.1, 0.075, 0.075, 0.05, 0.05]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Deepak Sharma,"[['Deepak Sharma', 'Avlokita Agrawal', 'Shubhajit Sadhukhan', 'Ram Sateesh Pasupuleti', 'Smriti Saraswat'], ['Deepak Sharma', 'V Devadas', 'E Rajasekar', 'Tina Pujara', 'N K Navani'], ['Deepak Sharma', 'Partha Roy', 'Saptarshi Kolay', 'Gaurav Raheja', 'Prabhjot Singh Chani'], ['Deepak Sharma', 'N K Navani', 'Rajan Arora', 'Harshit Sosan Lakra', 'Sonal Atreya'], ['Deepak Sharma', 'N K Navani', 'Prince Tiwari', 'P Gopinath', 'Sanjoy Ghosh'], ['Deepak Sharma', 'Arindam Biswas', 'Bijan Choudhury', 'Harshit Sosan Lakra', 'Prabhat Kumar Mandal'], ['Deepak Sharma', 'Jaydev Dabas', 'Rajan Arora'], ['Deepak Sharma', 'Tina Pujara'], ['Deepak Sharma', 'Srinivas Kiran Ambatipudi'], ['Deepak Sharma', 'R. P. Singh']]","[0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.075, 0.05, 0.05, 0.05]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",P Gopinath,"[['P Gopinath', 'Ranjana Pathania', 'Ramasare Prasad', 'Pravindra Kumar', 'Millie Pant'], ['P Gopinath', 'Avlokita Agrawal', 'Debabrata Sircar', 'N K Navani', 'Deepak Sharma'], ['P Gopinath', 'Ranjana Pathania', 'Bijan Choudhury', 'Akhil Upadhyay'], ['P Gopinath', 'Ramasare Prasad', 'Debabrata Sircar', 'Pranita P Sarangi'], ['P Gopinath', 'Partha Roy', 'Prabhjot Singh Chani', 'Sonal Atreya'], ['P Gopinath', 'Akhil Upadhyay', 'Sonal Atreya', 'Deepak Sharma'], ['P Gopinath', 'Shubhajit Sadhukhan', 'Poonam Choudhary'], ['P Gopinath', 'Pravindra Kumar', 'Pranita P Sarangi'], ['P Gopinath', 'E Rajasekar'], ['P Gopinath', 'Deepak Sharma']]","[0.125, 0.125, 0.1, 0.1, 0.1, 0.1, 0.075, 0.075, 0.05, 0.05]"
v0_001_2nd_call_for_proposal_for_dst_sti_policy_fellowship_programme,2nd Call for Proposal for DST-STI Policy Fellowship Programme,"['decade', 'pace']",Harsh Chauhan,"[['Harsh Chauhan', 'Rajesh Kumar', 'Poonam Choudhary', 'Avlokita Agrawal'], ['Harsh Chauhan', 'Partha Roy', 'Prabhat Kumar Mandal', 'Poonam Choudhary', 'Sanjoy Ghosh'], ['Harsh Chauhan', 'Partha Roy', 'N K Navani', 'R. P. Singh'], ['Harsh Chauhan', 'Srinivas Kiran Ambatipudi', 'Saugata Hazra'], ['Harsh Chauhan', 'Partha Roy', 'V Devadas'], ['Harsh Chauhan', 'P Gopinath', 'Prabhat Kumar Mandal'], ['Harsh Chauhan', 'Jitin Singla', 'Gaurav Raheja'], ['Harsh Chauhan', 'Tina Pujara'], ['Harsh Chauhan', 'Avlokita Agrawal'], ['Harsh Chauhan', 'Ashwani Kumar Sharma']]","[0.2875, 0.125, 0.1, 0.075, 0.075, 0.075, 0.075, 0.05, 0.05, 0.05]"
